# Timestamp Tue Jun  3 17:22:37 2025
# At the Calibration unit focal plane for flat field calibration mode
# Source is LDLS 600um Core
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
4.960000000000000000e+02,1.195859913810332483e-08,3.658727730264559021e-11,1.049312895865589484e-08,2.982134325037329865e+10,9.123825813027758896e+07,2.616687764451143265e+10
4.970000000000000000e+02,1.191374796499366428e-08,3.645005535139851243e-11,1.045377408623717504e-08,2.976939536753067780e+10,9.107932382928639650e+07,2.612129573081888962e+10
4.980000000000000000e+02,1.187395756547563756e-08,3.632831681293454873e-11,1.041885981336647323e-08,2.972966750933568954e+10,9.095777663570341468e+07,2.608643633512571335e+10
4.990000000000000000e+02,1.183636647823242978e-08,3.621330705993656327e-11,1.038587533737695283e-08,2.969505717766708374e+10,9.085188649023804069e+07,2.605606733710960388e+10
5.000000000000000000e+02,1.180724866177601630e-08,3.612422123869318344e-11,1.036032577262081911e-08,2.968136918495731354e+10,9.081000814151129127e+07,2.604405674364208603e+10
5.010000000000000000e+02,1.178036840935468340e-08,3.604198123399473752e-11,1.033673956893249898e-08,2.967302450018450165e+10,9.078447761805614829e+07,2.603673466081037140e+10
5.020000000000000000e+02,1.177357812701617335e-08,3.602120639740951639e-11,1.033078140381459282e-08,2.971511422705942154e+10,9.091325093765498698e+07,2.607366648926559067e+10
5.030000000000000000e+02,1.177145909016904520e-08,3.601472321423353558e-11,1.032892204498432601e-08,2.976894883034202957e+10,9.107795765087716281e+07,2.612090391466624451e+10
5.040000000000000000e+02,1.174882095169118054e-08,3.594546193701033220e-11,1.030905810409218014e-08,2.977076802238489914e+10,9.108352346029768884e+07,2.612250017326525879e+10
5.050000000000000000e+02,1.174337585300945797e-08,3.592880268343826337e-11,1.030428027668948207e-08,2.981601209537343979e+10,9.122194748685935140e+07,2.616219979752734375e+10
5.060000000000000000e+02,1.173331494825011452e-08,3.589802139308020296e-11,1.029545228857303333e-08,2.984945884270768356e+10,9.132427765157659352e+07,2.619154780300630951e+10
5.070000000000000000e+02,1.172637368220379502e-08,3.587678462255755938e-11,1.028936164209184960e-08,2.989075644483320999e+10,9.145062746926438808e+07,2.622778457788119125e+10
5.080000000000000000e+02,1.172643724070144419e-08,3.587697907947944630e-11,1.028941741179401502e-08,2.994987490335009766e+10,9.163150011249653995e+07,2.627965834686455536e+10
5.090000000000000000e+02,1.172619208607754306e-08,3.587622903007122455e-11,1.028920229971828741e-08,3.000820398096264648e+10,9.180995764859856665e+07,2.633083946986731339e+10
5.100000000000000000e+02,1.172512192670727796e-08,3.587295488255731122e-11,1.028826328335451096e-08,3.006441519668532944e+10,9.198193559630079567e+07,2.638016226501156616e+10
5.110000000000000000e+02,1.174130944290801243e-08,3.592248051154091207e-11,1.030246709544429306e-08,3.016495286740068054e+10,9.228953012266167998e+07,2.646837951619926834e+10
5.120000000000000000e+02,1.175029626439224647e-08,3.594997564921680836e-11,1.031035262414823856e-08,3.024711758355370331e+10,9.254091268174463511e+07,2.654047533214630127e+10
5.130000000000000000e+02,1.174711148129893201e-08,3.594023182045909637e-11,1.030755812127063857e-08,3.029797983864430618e+10,9.269652550978139043e+07,2.658510465667087936e+10
5.140000000000000000e+02,1.173117901705991699e-08,3.589148652174178988e-11,1.029357810572212172e-08,3.031586734423729706e+10,9.275125224824175239e+07,2.660080013243424606e+10
5.150000000000000000e+02,1.173049519948660921e-08,3.588939438512193301e-11,1.029297808678193957e-08,3.037307706252189255e+10,9.292628510979284346e+07,2.665099906833936310e+10
5.160000000000000000e+02,1.170908505427468144e-08,3.582389014746730587e-11,1.027419165434634667e-08,3.037651024638379288e+10,9.293678891952303052e+07,2.665401153163758469e+10
5.170000000000000000e+02,1.170439159748674658e-08,3.580953053870167482e-11,1.027007335865226755e-08,3.042317976822849655e+10,9.307957410009434819e+07,2.669496192269091034e+10
5.180000000000000000e+02,1.170508770097525860e-08,3.581166026402079281e-11,1.027068415792642764e-08,3.048383825593355942e+10,9.326515845531812310e+07,2.674818699751578903e+10
5.190000000000000000e+02,1.170820293575271461e-08,3.582119131003624528e-11,1.027341763530775233e-08,3.055081610686606216e+10,9.347007687234196067e+07,2.680695702727362823e+10
5.200000000000000000e+02,1.172713889242051691e-08,3.587912577958362103e-11,1.029003307938912955e-08,3.065918664685102463e+10,9.380163602505521476e+07,2.690204726637681198e+10
5.210000000000000000e+02,1.175846856552821970e-08,3.597497876575325364e-11,1.031752344814847658e-08,3.080021177797990799e+10,9.423310174438133836e+07,2.702579042979063416e+10
5.220000000000000000e+02,1.179126770068463966e-08,3.607532756408626436e-11,1.034630320328150771e-08,3.094540844523571396e+10,9.467733025868795812e+07,2.715319392716414261e+10
5.230000000000000000e+02,1.183899721859074209e-08,3.622135579757625686e-11,1.038818369285552766e-08,3.113019379247339630e+10,9.524268015149514377e+07,2.731533469765430450e+10
5.240000000000000000e+02,1.186421505856957241e-08,3.629850965929735256e-11,1.041031120494124298e-08,3.125615229105307007e+10,9.562804958004933596e+07,2.742585757360086060e+10
5.250000000000000000e+02,1.191035091417031010e-08,3.643966209052824667e-11,1.045079332804326807e-08,3.143757782774969101e+10,9.618312014845314622e+07,2.758505026255764771e+10
5.260000000000000000e+02,1.191480044551085399e-08,3.645327541054535537e-11,1.045469759020831852e-08,3.150922591422177124e+10,9.640232712894348800e+07,2.764791821241617203e+10
5.270000000000000000e+02,1.193510369764043981e-08,3.651539311406831965e-11,1.047251277411201201e-08,3.162292432708150864e+10,9.675018688342888653e+07,2.774768341858738327e+10
5.280000000000000000e+02,1.194113434295245741e-08,3.653384384477653816e-11,1.047780439215456919e-08,3.169893882895373917e+10,9.698275289111118019e+07,2.781438270013883209e+10
5.290000000000000000e+02,1.194842302051205229e-08,3.655614351917508802e-11,1.048419987649915423e-08,3.177835986853130722e+10,9.722574118473416567e+07,2.788407106419333267e+10
5.300000000000000000e+02,1.192113815485836248e-08,3.647266560221270674e-11,1.046025864303046692e-08,3.176572761224199677e+10,9.718709285657484829e+07,2.787298683160456467e+10
5.310000000000000000e+02,1.189902058950455487e-08,3.640499701599170260e-11,1.044085148147008520e-08,3.176661605342845535e+10,9.718981103816790879e+07,2.787376639849480438e+10
5.320000000000000000e+02,1.188106387999582588e-08,3.635005854847960233e-11,1.042509528240594578e-08,3.177841118229150772e+10,9.722589817893993855e+07,2.788411608969313431e+10
