# Timestamp Wed May  7 14:21:16 2025
# At the Calibration unit focal plane for flat field calibration mode
# Source is Thorlabs OSL2IR QTH
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
3.890000000000000000e+02,7.992672677146962471e-09,2.445354411925166664e-11,7.013208165695761894e-09,1.563172283263031006e+10,4.782518181191000342e+07,1.371612858952062225e+10
3.900000000000000000e+02,8.372537947285931786e-09,2.561574011024657475e-11,7.346522730424540463e-09,1.641674107310967064e+10,5.022694139264034480e+07,1.440494653024419785e+10
3.910000000000000000e+02,8.655488079441738273e-09,2.648142469658070712e-11,7.594798652319059431e-09,1.701506203650940323e+10,5.205750154028686881e+07,1.492994606866140175e+10
3.920000000000000000e+02,9.064927344257677061e-09,2.773410218391958344e-11,7.954063057525330913e-09,1.786551794343393707e+10,5.465946735091241449e+07,1.567618259703333473e+10
3.930000000000000000e+02,8.974285464371019717e-09,2.745678378262962985e-11,7.874528914460430423e-09,1.773199692055209351e+10,5.425096041515056044e+07,1.555902394863222694e+10
3.940000000000000000e+02,9.349097034018716913e-09,2.860351800095841005e-11,8.203409085966313905e-09,1.851957884064039612e+10,5.666056356147618592e+07,1.625009140206499672e+10
3.950000000000000000e+02,9.667379645251908072e-09,2.957730213932746817e-11,8.482687657511217970e-09,1.919866747046005249e+10,5.873823200117823482e+07,1.684596090858185768e+10
3.960000000000000000e+02,1.008654091861169662e-08,3.085972406566164184e-11,8.850482684758553520e-09,2.008180092393278885e+10,6.144017461036707461e+07,1.762087050359169006e+10
3.970000000000000000e+02,1.027730518311873063e-08,3.144336642747602046e-11,9.017869684277372687e-09,2.051327379435965729e+10,6.276026380949211121e+07,1.799946839948776627e+10
3.980000000000000000e+02,1.016282052551853060e-08,3.109310116093901883e-11,8.917414583967270562e-09,2.033586007620098495e+10,6.221746738086340576e+07,1.784379589954235458e+10
3.990000000000000000e+02,1.018614189100002836e-08,3.116445276793696460e-11,8.937878025601464473e-09,2.043373863503776550e+10,6.251692636705303937e+07,1.792967990052782440e+10
4.000000000000000000e+02,1.037948460526618626e-08,3.175598388455101305e-11,9.107527497967098915e-09,2.087377497288323593e+10,6.386321545409958810e+07,1.831579185111533737e+10
4.010000000000000000e+02,1.067326822872962891e-08,3.265481348612069922e-11,9.365309317672114060e-09,2.151825319115425491e+10,6.583499350394369662e+07,1.888129228952497864e+10
4.020000000000000000e+02,1.076731582584688396e-08,3.294255166311274754e-11,9.447831823310646758e-09,2.176199578677952576e+10,6.658072281835759431e+07,1.909516537441367722e+10
4.030000000000000000e+02,1.115722791156614897e-08,3.413548583868928862e-11,9.789962013539569980e-09,2.260614805611442566e+10,6.916340267969727516e+07,1.983587074638737106e+10
4.040000000000000000e+02,1.139725605810559822e-08,3.486985081375540224e-11,1.000057583763879256e-08,2.314978103305511475e+10,7.082664519234381616e+07,2.031288405432917404e+10
4.050000000000000000e+02,1.159178839047295479e-08,3.546502156130366052e-11,1.017126914599250960e-08,2.360318903037479782e+10,7.221384480808438361e+07,2.071072903030149460e+10
4.060000000000000000e+02,1.221018741753850704e-08,3.735701044943709595e-11,1.071388627563862868e-08,2.492376114389459229e+10,7.625412892142514884e+07,2.186947123131867218e+10
4.070000000000000000e+02,1.247152188229058478e-08,3.815656200394628471e-11,1.094319542868544594e-08,2.551990651630099869e+10,7.807803285875384510e+07,2.239256178720450974e+10
4.080000000000000000e+02,1.234914015221913478e-08,3.778213568166621334e-11,1.083581100505915030e-08,2.533156954301361084e+10,7.750181678290505707e+07,2.222730462576235962e+10
4.090000000000000000e+02,1.287580145250592318e-08,3.939345343014462870e-11,1.129793243563995312e-08,2.647663546543450165e+10,8.100514053760258853e+07,2.323204809540845108e+10
4.100000000000000000e+02,1.321750030538910568e-08,4.043887944869882140e-11,1.159775769835853407e-08,2.724572712523647308e+10,8.335817282034449279e+07,2.390689118314228439e+10
4.110000000000000000e+02,1.344174303163568597e-08,4.112494900530292869e-11,1.179452053131014781e-08,2.777554744093648911e+10,8.497915556148569286e+07,2.437178450662881470e+10
4.120000000000000000e+02,1.370473357799582979e-08,4.192956733363155770e-11,1.202528282093916992e-08,2.838788453561730957e+10,8.685259799626046419e+07,2.490908256524353409e+10
4.130000000000000000e+02,1.437848267260090758e-08,4.399089949068821500e-11,1.261646712721319191e-08,2.985577347302249908e+10,9.134359723305296898e+07,2.619708860502286911e+10
4.140000000000000000e+02,1.425199495656616140e-08,4.360391092384211988e-11,1.250547988692603580e-08,2.966478588244540787e+10,9.075927160618722439e+07,2.602950564699537277e+10
4.150000000000000000e+02,1.486699742497631250e-08,4.548550805689080811e-11,1.304511669023332746e-08,3.101962760867355728e+10,9.490440343695168197e+07,2.721831788057733536e+10
4.160000000000000000e+02,1.462016856569939289e-08,4.473033633348335405e-11,1.282853554881366280e-08,3.057813033348893356e+10,9.355364461905017495e+07,2.683092402366256714e+10
4.170000000000000000e+02,1.523329449535830021e-08,4.660619220512943120e-11,1.336652577438343493e-08,3.193707292390352631e+10,9.771132302432867885e+07,2.802333457977824402e+10
4.180000000000000000e+02,1.565695411447919718e-08,4.790237679896873143e-11,1.373826789623832804e-08,3.290400613299298477e+10,1.006696505880790800e+08,2.887177466378894424e+10
4.190000000000000000e+02,1.597793026894429649e-08,4.888440182007116095e-11,1.401990992993809683e-08,3.365888779631805420e+10,1.029792074540463537e+08,2.953414912339901352e+10
4.200000000000000000e+02,1.626036648758205103e-08,4.974851409043605493e-11,1.426773491600340770e-08,3.433561550922303391e+10,1.050496526796538085e+08,3.012794703228472137e+10
4.210000000000000000e+02,1.674972281289286261e-08,5.124569744504007659e-11,1.469712292114685282e-08,3.545315889506232452e+10,1.084687713643130958e+08,3.110854072299057770e+10
4.220000000000000000e+02,1.667072282325638327e-08,5.100399735171339524e-11,1.462780400933997001e-08,3.536975883063949585e+10,1.082136092630621344e+08,3.103536094490431976e+10
4.230000000000000000e+02,1.721679824516011723e-08,5.267471251313153146e-11,1.510696045208173469e-08,3.661491029513690186e+10,1.120231442586960196e+08,3.212792494334124756e+10
4.240000000000000000e+02,1.735756776045848389e-08,5.310539617703743682e-11,1.523047932418496810e-08,3.700155218921266174e+10,1.132060732984609157e+08,3.246718568855921173e+10
4.250000000000000000e+02,1.754224853440011629e-08,5.367042612834169995e-11,1.539252833634554298e-08,3.748343703931649017e+10,1.146803977101318538e+08,3.289001781270415497e+10
4.260000000000000000e+02,1.844730856851528783e-08,5.643945300693356553e-11,1.618667751248409706e-08,3.951007265051540375e+10,1.208808797433569878e+08,3.466829874468691254e+10
4.270000000000000000e+02,1.866040469861918869e-08,5.709141960554543707e-11,1.637365971231769602e-08,4.006029565766915894e+10,1.225642844221614301e+08,3.515109450557897186e+10
4.280000000000000000e+02,1.860760108581412430e-08,5.692986720279579135e-11,1.632732693435200470e-08,4.004048901321492004e+10,1.225036860874640644e+08,3.513371507241156006e+10
4.290000000000000000e+02,1.899341600843565770e-08,5.811026612732162893e-11,1.666586204958487942e-08,4.096619139074358368e+10,1.253358681177525520e+08,3.594597696969288635e+10
4.300000000000000000e+02,2.003869470814145099e-08,6.130829134775312244e-11,1.758304675216440430e-08,4.332146166164315796e+10,1.325418063324979693e+08,3.801261992675060272e+10
4.310000000000000000e+02,1.961136751021435615e-08,6.000088581396407578e-11,1.720808649606694519e-08,4.249622622877017975e+10,1.300170024425264895e+08,3.728851322174385834e+10
4.320000000000000000e+02,2.017133048740369717e-08,6.171408988486254144e-11,1.769942863939532983e-08,4.381103454277726746e+10,1.340396522386154830e+08,3.844219794981791687e+10
4.330000000000000000e+02,2.054452378816938171e-08,6.285587301722776064e-11,1.802688885327300978e-08,4.472488084603993988e+10,1.368355606659609079e+08,3.924405667907096100e+10
4.340000000000000000e+02,2.074786051758073968e-08,6.347798077574288426e-11,1.820530762114912098e-08,4.527185251196602631e+10,1.385090178817114830e+08,3.972399953533795929e+10
4.350000000000000000e+02,2.112713832845534785e-08,6.463837943790680278e-11,1.853810671698829750e-08,4.620565697776811218e+10,1.413659882126167119e+08,4.054337064801363373e+10
4.360000000000000000e+02,2.169128333496766556e-08,6.636437840766929378e-11,1.903311840158051099e-08,4.754851449997940063e+10,1.454744544280734956e+08,4.172166728551585388e+10
4.370000000000000000e+02,2.182182676863771459e-08,6.676377542337051384e-11,1.914766435034812245e-08,4.794438561033022308e+10,1.466856202112263143e+08,4.206902624988501740e+10
4.380000000000000000e+02,2.225280319140550173e-08,6.808234574323894653e-11,1.952582663591494466e-08,4.900315634909809113e+10,1.499249242611295283e+08,4.299804960548389435e+10
4.390000000000000000e+02,2.259477317798005041e-08,6.912860129403495670e-11,1.982588980616397085e-08,4.986981108664275360e+10,1.525764503171510994e+08,4.375849987383602142e+10
4.400000000000000000e+02,2.303872419399157192e-08,7.048686732034988847e-11,2.021543670948746841e-08,5.096550349600952148e+10,1.559287160430063009e+08,4.471992032264699554e+10
4.410000000000000000e+02,2.361681971089709814e-08,7.225554781044559776e-11,2.072268933492103915e-08,5.236308442687592316e+10,1.602046082675038278e+08,4.594623427199687958e+10
4.420000000000000000e+02,2.372139303582597054e-08,7.257548940171789603e-11,2.081444768984555304e-08,5.271420674627994537e+10,1.612788653371509016e+08,4.625432819965679169e+10
4.430000000000000000e+02,2.428011770982325202e-08,7.428490488987773779e-11,2.130470327822430253e-08,5.407788911740423584e+10,1.654510450790137947e+08,4.745089769860919189e+10
4.440000000000000000e+02,2.465217392926099354e-08,7.542320912731717844e-11,2.163116575475225122e-08,5.503049383907431793e+10,1.683655347035134733e+08,4.828676518406234741e+10
4.450000000000000000e+02,2.441530397543375312e-08,7.469850662786400081e-11,2.142332310167588918e-08,5.462448601844153595e+10,1.671233557033659518e+08,4.793051171566501617e+10
4.460000000000000000e+02,2.501142971749020574e-08,7.652235050623017661e-11,2.194639643281899704e-08,5.608394999497553253e+10,1.715885788123613298e+08,4.921112523397322845e+10
4.470000000000000000e+02,2.517106061360671112e-08,7.701074047522538344e-11,2.208646531207419109e-08,5.656844692952337646e+10,1.730708948839906752e+08,4.963624934387714386e+10
4.480000000000000000e+02,2.558223000641510750e-08,7.826871128094529436e-11,2.244724782621029504e-08,5.762111132666651154e+10,1.762915166106761992e+08,5.055991466134848022e+10
4.490000000000000000e+02,2.644421761427030648e-08,8.090595827583405224e-11,2.320360289970450263e-08,5.969559431275701141e+10,1.826383874602790177e+08,5.238017949707050323e+10
4.500000000000000000e+02,2.705297802923869098e-08,8.276845787600498374e-11,2.373776258391323726e-08,6.120583264533641052e+10,1.872589544705995321e+08,5.370534521247339630e+10
4.510000000000000000e+02,2.708806925655671049e-08,8.287581931942720523e-11,2.376855354607470547e-08,6.142141395026183319e+10,1.879185244497821629e+08,5.389450804062188721e+10
4.520000000000000000e+02,2.760036346113329836e-08,8.444318100677234965e-11,2.421806850107191610e-08,6.272179127416919708e+10,1.918970227001563907e+08,5.503553022868028259e+10
4.530000000000000000e+02,2.761664423899568377e-08,8.449299196936711627e-11,2.423235414604456898e-08,6.289763620042758942e+10,1.924350194174123108e+08,5.518982618480739594e+10
4.540000000000000000e+02,2.830628448800789466e-08,8.660294303790651068e-11,2.483748222036117404e-08,6.461062422099339294e+10,1.976758981357946694e+08,5.669289556583194733e+10
4.550000000000000000e+02,2.852857217188655248e-08,8.728303115166539385e-11,2.503252959220824532e-08,6.526143960889080811e+10,1.996670647260319591e+08,5.726395658348291779e+10
4.560000000000000000e+02,2.903450775177225366e-08,8.883093865694939229e-11,2.547646514211706257e-08,6.656478398596354675e+10,2.036546406614828110e+08,5.840758222627140808e+10
4.570000000000000000e+02,2.929829556208671624e-08,8.963799621056211431e-11,2.570792699474590843e-08,6.731684802349739838e+10,2.059555770147154033e+08,5.906748434690237427e+10
4.580000000000000000e+02,3.038831020800713164e-08,9.297289084610221808e-11,2.666436546336411652e-08,6.997408785956394958e+10,2.140853896808186173e+08,6.139909191664538574e+10
4.590000000000000000e+02,3.090858258208642940e-08,9.456466170517327200e-11,2.712088090064852139e-08,7.132749826635330200e+10,2.182261423965537250e+08,6.258664823226582336e+10
4.600000000000000000e+02,3.010680679880611780e-08,9.211163250178154145e-11,2.641735897531856126e-08,6.962861300880250549e+10,2.130284110146783292e+08,6.109595338686043549e+10
4.610000000000000000e+02,3.151725529338244317e-08,9.642689297637486203e-11,2.765496362885817110e-08,7.304904318878485107e+10,2.234932009155797660e+08,6.409722590700662994e+10
4.620000000000000000e+02,3.139065146750170102e-08,9.603954917200604662e-11,2.754387450744151833e-08,7.291342874804318237e+10,2.230782891778119802e+08,6.397823037927593231e+10
4.630000000000000000e+02,3.186146811748580592e-08,9.748001047794485611e-11,2.795699478742684655e-08,7.416721839314192200e+10,2.269142526459953189e+08,6.507837398983725739e+10
4.640000000000000000e+02,3.238499839992668662e-08,9.908174889218481709e-11,2.841636889169881369e-08,7.554871421601802063e+10,2.311409325589430034e+08,6.629057398566239929e+10
4.650000000000000000e+02,3.242980552193751385e-08,9.921883606930409437e-11,2.845568511127404563e-08,7.581628741931094360e+10,2.319595715044063032e+08,6.652535734913239288e+10
4.660000000000000000e+02,3.248318410079388284e-08,9.938214757795866994e-11,2.850252239590088710e-08,7.610439311699322510e+10,2.328410295189982057e+08,6.677815704620319366e+10
4.670000000000000000e+02,3.300731229823189580e-08,1.009857153102944017e-10,2.896242114349426017e-08,7.749831494858872986e+10,2.371057267466440201e+08,6.800126030171855927e+10
4.680000000000000000e+02,3.263217584744765277e-08,9.983798711967038639e-11,2.863325590350981953e-08,7.678159022928860474e+10,2.349129108698126972e+08,6.737236683178781891e+10
4.690000000000000000e+02,3.517768888417426885e-08,1.076259721734939559e-10,3.086682826862118561e-08,8.294789384956126404e+10,2.537786875282487273e+08,7.278301889383277893e+10
4.700000000000000000e+02,3.425271846462701110e-08,1.047960295651754101e-10,3.005520863130714220e-08,8.093905318438761902e+10,2.476326490479258597e+08,7.102035222078611755e+10
4.710000000000000000e+02,3.559458554629357392e-08,1.089014655324866295e-10,3.123263620210334062e-08,8.428883756814617920e+10,2.578812984705943167e+08,7.395963625535784912e+10
4.720000000000000000e+02,3.517912291049681082e-08,1.076303595702212992e-10,3.086808656175056629e-08,8.348188041103317261e+10,2.554124168785543442e+08,7.325156790923211670e+10
4.730000000000000000e+02,3.559630359551578185e-08,1.089067218959274148e-10,3.123414371245950536e-08,8.465083761025122070e+10,2.589888358812150657e+08,7.427727489187203979e+10
4.740000000000000000e+02,3.584641086672600056e-08,1.096719239050841203e-10,3.145360151182199448e-08,8.542583585132290649e+10,2.613599393213166296e+08,7.495730073707202148e+10
4.750000000000000000e+02,3.628520200450847368e-08,1.110144033084481558e-10,3.183862085576808972e-08,8.665395149392420959e+10,2.651173533007183373e+08,7.603491657360403442e+10
4.760000000000000000e+02,3.707411967321655856e-08,1.134280931713360081e-10,3.253086036809854595e-08,8.872438896154391479e+10,2.714518469057614207e+08,7.785163165015037537e+10
4.770000000000000000e+02,3.710578010569564732e-08,1.135249581142324715e-10,3.255864096322121595e-08,8.898671247067283630e+10,2.722544244368471503e+08,7.808180864482916260e+10
4.780000000000000000e+02,3.720117171647619392e-08,1.138168082946481255e-10,3.264234277995866990e-08,8.940251423064666748e+10,2.735265679479226470e+08,7.844665585128327942e+10
4.790000000000000000e+02,3.841395834558048469e-08,1.175273232300134596e-10,3.370650810162888641e-08,9.251023653862771606e+10,2.830346295986749530e+08,8.117354138099667358e+10
4.800000000000000000e+02,3.816294067701846251e-08,1.167593358644800507e-10,3.348625146983578559e-08,9.209759439401139832e+10,2.817721529157890081e+08,8.081146659387219238e+10
4.810000000000000000e+02,3.899207442070603133e-08,1.192960666178857534e-10,3.421377876596912800e-08,9.429455905660935974e+10,2.884937558733184934e+08,8.273920355169006348e+10
4.820000000000000000e+02,3.908768688701168956e-08,1.195885925047322059e-10,3.429767437342399311e-08,9.472229803690112305e+10,2.898024212532977462e+08,8.311452512815669250e+10
4.830000000000000000e+02,3.961500584353896875e-08,1.212019223493569046e-10,3.476037286756067265e-08,9.619933545716101074e+10,2.943214102299617529e+08,8.441055854716847229e+10
4.840000000000000000e+02,4.051056992158223882e-08,1.239418963954184630e-10,3.554618977246097737e-08,9.857775687303070068e+10,3.015981792628584504e+08,8.649751558507348633e+10
4.850000000000000000e+02,4.056945187378272320e-08,1.241220454486981179e-10,3.559785601786663069e-08,9.892500833979197693e+10,3.026605934772176743e+08,8.680221301490858459e+10
4.860000000000000000e+02,4.084725968874126469e-08,1.249719971399747715e-10,3.584161978939353169e-08,9.980778385484291077e+10,3.053614409755039811e+08,8.757680853516972351e+10
4.870000000000000000e+02,4.183567429360564764e-08,1.279960469321391074e-10,3.670890882498084662e-08,1.024332497787126923e+11,3.133940415080530643e+08,8.988053593647901917e+10
4.880000000000000000e+02,4.174172908902182649e-08,1.277086220246171118e-10,3.662647616415149719e-08,1.024130909775900116e+11,3.133323657517001629e+08,8.986284750178950500e+10
4.890000000000000000e+02,4.221240524572660831e-08,1.291486534920346669e-10,3.703947316764928087e-08,1.037801214940186615e+11,3.175147891282300353e+08,9.106235484655856323e+10
4.900000000000000000e+02,4.298740741104658735e-08,1.315197689383552608e-10,3.771950245619936862e-08,1.059016069955396271e+11,3.240054639506992698e+08,9.292386226011912537e+10
4.910000000000000000e+02,4.319698635054471934e-08,1.321609747090027845e-10,3.790339848062293181e-08,1.066350945103944702e+11,3.262495655209671855e+08,9.356746432370971680e+10
4.920000000000000000e+02,4.340197406256351325e-08,1.327881336409691406e-10,3.808326591093920023e-08,1.073593325227815552e+11,3.284653682823369503e+08,9.420295036793408203e+10
4.930000000000000000e+02,4.420061619918376459e-08,1.352315754672779655e-10,3.878403820329500516e-08,1.095570828868657379e+11,3.351893750898342729e+08,9.613137674320983887e+10
4.940000000000000000e+02,4.436094678068905061e-08,1.357221061203991481e-10,3.892472102477956494e-08,1.101775148801427460e+11,3.370875838284423947e+08,9.667577770860285950e+10
4.950000000000000000e+02,4.511481432673693513e-08,1.380285602993702698e-10,3.958620564242354650e-08,1.122766872384855957e+11,3.435099916952654123e+08,9.851770634992286682e+10
4.960000000000000000e+02,4.536464032808203309e-08,1.387929017647096650e-10,3.980541664022234736e-08,1.131265037844579620e+11,3.461100013840924501e+08,9.926338186802555847e+10
4.970000000000000000e+02,4.614208499171828870e-08,1.411714900230358002e-10,4.048758911038743438e-08,1.152972158918249969e+11,3.527512847734982371e+08,1.011680833980018005e+11
4.980000000000000000e+02,4.649184692703325786e-08,1.422415850040193694e-10,4.079448936264148782e-08,1.164049259409882660e+11,3.561403184112702608e+08,1.021400487812743378e+11
4.990000000000000000e+02,4.725623733918773543e-08,1.445802338418978152e-10,4.146520731855494754e-08,1.185563722084197235e+11,3.627226580548366904e+08,1.040278454095471191e+11
5.000000000000000000e+02,4.715602885738756556e-08,1.442736464674604511e-10,4.137727891572639595e-08,1.185420534373744965e+11,3.626788498427865505e+08,1.040152813366676788e+11
5.010000000000000000e+02,4.781795443665813388e-08,1.462988046354703993e-10,4.195808862295943290e-08,1.204464312356245880e+11,3.685052846775801182e+08,1.056862865766851654e+11
5.020000000000000000e+02,4.804936934637932468e-08,1.470068174533729723e-10,4.216114472197382891e-08,1.212709070481770782e+11,3.710277645127865076e+08,1.064097267492753296e+11
5.030000000000000000e+02,4.874180200933441927e-08,1.491253118991166789e-10,4.276872301301483832e-08,1.232635817531182098e+11,3.771243433145082593e+08,1.081582085246177216e+11
5.040000000000000000e+02,4.876341882009937628e-08,1.491914484290498851e-10,4.278769078511021934e-08,1.235634142047767181e+11,3.780416792772305608e+08,1.084212979170213928e+11
5.050000000000000000e+02,4.988080640626853973e-08,1.526100904453579100e-10,4.376814776866405188e-08,1.266455869037989655e+11,3.874715720206422806e+08,1.111257648223999481e+11
5.060000000000000000e+02,5.048372662555011969e-08,1.544547219945450209e-10,4.429718294574802774e-08,1.284301944320179138e+11,3.929315702827540636e+08,1.126916770766641693e+11
5.070000000000000000e+02,5.084071190443819878e-08,1.555469167609055822e-10,4.461042135473348637e-08,1.295939715211170044e+11,3.964921407630927563e+08,1.137128387473598938e+11
5.080000000000000000e+02,5.127525331326906616e-08,1.568763941387131267e-10,4.499171175405876027e-08,1.309594202269516754e+11,4.006697245976182818e+08,1.149109581249967499e+11
5.090000000000000000e+02,5.254304842730065103e-08,1.607552072726208436e-10,4.610414452909006462e-08,1.344615970311515045e+11,4.113846179073103070e+08,1.179839596043582001e+11
5.100000000000000000e+02,5.228764622078061115e-08,1.599738054340156805e-10,4.588004066388055897e-08,1.340708877455913086e+11,4.101892447026042938e+08,1.176411299073860474e+11
5.110000000000000000e+02,5.342041042832392450e-08,1.634394921504341914e-10,4.687398993605148427e-08,1.372439905926271057e+11,4.198973378022719026e+08,1.204253838980508423e+11
5.120000000000000000e+02,5.364773840369055003e-08,1.641350010120772419e-10,4.707345993532854655e-08,1.380977479270466003e+11,4.225094043146483898e+08,1.211745172794782257e+11
5.130000000000000000e+02,5.467662180545208214e-08,1.672828648962670364e-10,4.797625850675190835e-08,1.410211512629307251e+11,4.314535429451231360e+08,1.237396712617583313e+11
5.140000000000000000e+02,5.501539833125602484e-08,1.683193500689928275e-10,4.827351955985465351e-08,1.421715170551312256e+11,4.349730816262560487e+08,1.247490651270251312e+11
5.150000000000000000e+02,5.583669991339599243e-08,1.708321183613182957e-10,4.899417448906650489e-08,1.445746629230715942e+11,4.423254950029106736e+08,1.268577167514794006e+11
5.160000000000000000e+02,5.587898398470508817e-08,1.709614862767910361e-10,4.903127684595792951e-08,1.449650866571535034e+11,4.435199945642241836e+08,1.272002958899662933e+11
5.170000000000000000e+02,5.681255129672878339e-08,1.738177310368369014e-10,4.985043986693732553e-08,1.476726446476057434e+11,4.518037553848400116e+08,1.295760553605158234e+11
5.180000000000000000e+02,5.742144983853842704e-08,1.756806532354230372e-10,5.038472075119142167e-08,1.495440473421966248e+11,4.575293030465015173e+08,1.312181264410113678e+11
5.190000000000000000e+02,5.824610155431514915e-08,1.782036712457090592e-10,5.110831527089153380e-08,1.519845485504754639e+11,4.649960049096179605e+08,1.333595556842268066e+11
5.200000000000000000e+02,5.870972664246222139e-08,1.796221300023415392e-10,5.151512528117899107e-08,1.534894814182019043e+11,4.696003398754027486e+08,1.346800660945856018e+11
5.210000000000000000e+02,5.918769824612259842e-08,1.810844818550925864e-10,5.193452370885965713e-08,1.550366555366007080e+11,4.743339117471254468e+08,1.360376412886670990e+11
5.220000000000000000e+02,5.964697456194977109e-08,1.824896355634533941e-10,5.233751786845778880e-08,1.565395712485559998e+11,4.789320752344026566e+08,1.373563817362240906e+11
5.230000000000000000e+02,6.017709813585702551e-08,1.841115461216402682e-10,5.280267728728204293e-08,1.582333952994129028e+11,4.841143218784206510e+08,1.388426356020538330e+11
5.240000000000000000e+02,6.029620603018320403e-08,1.844759561589966353e-10,5.290718906836318470e-08,1.588497333324082336e+11,4.860000051649785638e+08,1.393834443027768250e+11
5.250000000000000000e+02,6.143323469804695242e-08,1.879546899715246830e-10,5.390488021126366891e-08,1.621540885695055542e+11,4.961096643290622234e+08,1.422828663193234253e+11
5.260000000000000000e+02,6.157647284262682731e-08,1.883929263950002274e-10,5.403056519372003445e-08,1.628417532188120422e+11,4.982135710596789122e+08,1.428862608944029236e+11
5.270000000000000000e+02,6.249361900819709313e-08,1.911989307354132590e-10,5.483531940264754068e-08,1.655813836969324951e+11,5.065954575040864348e+08,1.452901625198353882e+11
5.280000000000000000e+02,6.277277544894781078e-08,1.920530085408999455e-10,5.508026653220750945e-08,1.666366286427574158e+11,5.098239744072155952e+08,1.462160921518630981e+11
5.290000000000000000e+02,6.318730910032752337e-08,1.933212722797506432e-10,5.544400103082200729e-08,1.680547336051949158e+11,5.141626598088894486e+08,1.474604150090741577e+11
5.300000000000000000e+02,6.361427002542561606e-08,1.946275572035578358e-10,5.581863989910603061e-08,1.695101212341658020e+11,5.186154113518635631e+08,1.487374517170749207e+11
5.310000000000000000e+02,6.404605775867266540e-08,1.959486097239867527e-10,5.619751407286194150e-08,1.709826881340130310e+11,5.231207227925438881e+08,1.500295624569617615e+11
5.320000000000000000e+02,6.483657798987368602e-08,1.983672026192153182e-10,5.689115976117575948e-08,1.734191025169070435e+11,5.305749210327932239e+08,1.521674056960558472e+11
