# Timestamp Wed May  7 14:21:36 2025
# At the Calibration unit focal plane for Spectrograph Grid Pinholes calibration mode
# Source is LDLS 100um Core
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
4.190000000000000000e+02,2.173389960642754568e-17,6.649476268792661811e-20,1.907051224905389937e-17,4.578433350976944638e+01,1.400769510620475389e-01,4.017367839292903398e+01
4.200000000000000000e+02,2.173300946942504305e-17,6.649203931799241327e-20,1.906973119416191070e-17,4.589172436982664038e+01,1.404055128886717574e-01,4.026790900728005340e+01
4.210000000000000000e+02,2.170923727453064590e-17,6.641930840054552911e-20,1.904887217014275128e-17,4.595067316529614487e+01,1.405858664486157317e-01,4.031963390462593821e+01
4.220000000000000000e+02,2.167660159958601862e-17,6.631945970795464881e-20,1.902023584393999307e-17,4.599057755166064254e+01,1.407079537292954818e-01,4.035464819579024009e+01
4.230000000000000000e+02,2.164533885213142618e-17,6.622381148050304734e-20,1.899280419940917861e-17,4.603307357693108770e+01,1.408379701169069353e-01,4.039193653268015538e+01
4.240000000000000000e+02,2.161267172467149913e-17,6.612386655909089814e-20,1.896414027504920556e-17,4.607226149452345965e+01,1.409578653647790003e-01,4.042632215495657988e+01
4.250000000000000000e+02,2.156012830822362039e-17,6.596311022586105836e-20,1.891803580759873105e-17,4.606865023124705516e+01,1.409468167219253554e-01,4.042315343504002811e+01
4.260000000000000000e+02,2.149149217306476513e-17,6.575311829611758798e-20,1.885781070856093217e-17,4.603004356825335464e+01,1.408286998197390560e-01,4.038927783734016685e+01
4.270000000000000000e+02,2.144001195330653131e-17,6.559561480811336113e-20,1.881263914803743311e-17,4.602757719488130306e+01,1.408211539621136987e-01,4.038711370644537624e+01
4.280000000000000000e+02,2.138997674359235673e-17,6.544253232148033236e-20,1.876873551836133359e-17,4.602770259556324817e+01,1.408215376249049300e-01,4.038722373986250602e+01
4.290000000000000000e+02,2.133862989456602121e-17,6.528543688059730966e-20,1.872368098461270723e-17,4.602449585102475993e+01,1.408117266052099081e-01,4.038440996681173090e+01
4.300000000000000000e+02,2.132358598520542854e-17,6.523941011131309453e-20,1.871048063571397558e-17,4.609925577495392446e+01,1.410404542376301196e-01,4.045000841305686379e+01
4.310000000000000000e+02,2.129797758172994298e-17,6.516106132242776355e-20,1.868801042185444623e-17,4.615097203481953869e+01,1.411986798892225503e-01,4.049538708808077558e+01
4.320000000000000000e+02,2.124448831728577347e-17,6.499741117174265072e-20,1.864107601563892507e-17,4.614187507826774493e+01,1.411708477938302120e-01,4.048740492084472464e+01
4.330000000000000000e+02,2.125087929050335716e-17,6.501696432396768524e-20,1.864668380509394178e-17,4.626259795267951347e+01,1.415401988550930856e-01,4.059333377378420238e+01
4.340000000000000000e+02,2.122664873893843644e-17,6.494283106646288552e-20,1.862542259386227131e-17,4.631656889240463926e+01,1.417053226890140627e-01,4.064069082823643697e+01
4.350000000000000000e+02,2.120379035939034807e-17,6.487289596273068732e-20,1.860536540140904104e-17,4.637329716608749663e+01,1.418788825730912806e-01,4.069046731831540598e+01
4.360000000000000000e+02,2.114143394134279235e-17,6.468211679768314527e-20,1.855065046963345708e-17,4.634321366729742664e+01,1.417868422513315907e-01,4.066407041106177900e+01
4.370000000000000000e+02,2.112953701776509555e-17,6.464571821646482676e-20,1.854021145818484300e-17,4.642336690177650382e+01,1.420320706917804487e-01,4.073440124297021470e+01
4.380000000000000000e+02,2.108910686107489946e-17,6.452202234396915520e-20,1.850473582737979655e-17,4.644056714505182271e+01,1.420846947544419092e-01,4.074949367718628679e+01
4.390000000000000000e+02,2.106004578325331677e-17,6.443311011430973445e-20,1.847923604820517949e-17,4.648245399119259957e+01,1.422128473613975819e-01,4.078624748698881319e+01
4.400000000000000000e+02,2.103327883053274944e-17,6.435121674950801539e-20,1.845574925987123277e-17,4.652912360701061090e+01,1.423556328294798001e-01,4.082719796049946837e+01
4.410000000000000000e+02,2.102769977466472145e-17,6.433414765456025047e-20,1.845085389110648988e-17,4.662250176283128411e+01,1.426413228540023836e-01,4.090913306172932806e+01
4.420000000000000000e+02,2.104049957694860279e-17,6.437330858889471426e-20,1.846208513771480644e-17,4.675666572655246256e+01,1.430517968642104898e-01,4.102685586158846576e+01
4.430000000000000000e+02,2.102942524975696033e-17,6.433942673741514954e-20,1.845236791732717911e-17,4.683778474430535965e+01,1.432999801140016072e-01,4.109803412456481908e+01
4.440000000000000000e+02,2.104832090414625374e-17,6.439723790233272193e-20,1.846894799798506134e-17,4.698569372267942867e+01,1.437525069313008164e-01,4.122781755206318621e+01
4.450000000000000000e+02,2.107646777511314526e-17,6.448335312045942321e-20,1.849364560206288255e-17,4.715449049736224651e+01,1.442689398622646890e-01,4.137592907449966617e+01
4.460000000000000000e+02,2.109240916887854196e-17,6.453212573902030569e-20,1.850763345286624794e-17,4.729620155515249991e+01,1.447025041709555648e-01,4.150027410748289469e+01
4.470000000000000000e+02,2.111223514640737079e-17,6.459278322316758847e-20,1.852502984993072871e-17,4.744680296854748747e+01,1.451632684804218809e-01,4.163242002473120351e+01
4.480000000000000000e+02,2.110660739060928077e-17,6.457556513101495874e-20,1.852009174918370726e-17,4.754027205124664590e+01,1.454492366952976623e-01,4.171443491017748073e+01
4.490000000000000000e+02,2.111557100208688439e-17,6.460298925778573020e-20,1.852795691215836580e-17,4.766662332798900081e+01,1.458358078267762703e-01,4.182530243116695345e+01
4.500000000000000000e+02,2.110630141336596569e-17,6.457462899509132646e-20,1.851982326801501665e-17,4.775181315241169244e+01,1.460964456902519026e-01,4.190005264256791406e+01
4.510000000000000000e+02,2.107714680969723853e-17,6.448543062354647589e-20,1.849424142414672407e-17,4.779182107176197292e+01,1.462188497296101897e-01,4.193515777923666832e+01
4.520000000000000000e+02,2.103089707380495524e-17,6.434392977610411237e-20,1.845365937624822165e-17,4.779268716621338342e+01,1.462214995414734264e-01,4.193591773787932198e+01
4.530000000000000000e+02,2.097384454362275919e-17,6.416937783080623485e-20,1.840359836578154275e-17,4.776848455636557134e+01,1.461474517715194987e-01,4.191468104423851315e+01
4.540000000000000000e+02,2.092890677748232600e-17,6.403189094859251172e-20,1.836416751190142369e-17,4.777136086966805806e+01,1.461562518384162956e-01,4.191720487884990831e+01
4.550000000000000000e+02,2.086889106493273549e-17,6.384827316090605580e-20,1.831150644315450510e-17,4.773929328579384190e+01,1.460581412177589522e-01,4.188906702682402994e+01
4.560000000000000000e+02,2.085335495185228364e-17,6.380074049667713332e-20,1.829787420779091659e-17,4.780859657136572594e+01,1.462701742910245128e-01,4.194987752012397664e+01
4.570000000000000000e+02,2.084280442940403627e-17,6.376846122332379751e-20,1.828861660233461300e-17,4.788919871411587081e+01,1.465167761641980038e-01,4.202060224870246685e+01
4.580000000000000000e+02,2.083984962949264421e-17,6.375942102701957792e-20,1.828602389927974977e-17,4.798718516997301720e+01,1.468165652608093008e-01,4.210658092443502909e+01
4.590000000000000000e+02,2.084447296121282747e-17,6.377356608847326279e-20,1.829008066340389807e-17,4.810262991049114589e+01,1.471697678964767886e-01,4.220787845400899840e+01
4.600000000000000000e+02,2.086878968826390371e-17,6.384796299946894241e-20,1.831141748972048239e-17,4.826366644847359311e+01,1.476624584200890988e-01,4.234918072031886993e+01
4.610000000000000000e+02,2.087897737376583295e-17,6.387913217490718830e-20,1.832035672219474148e-17,4.839219994623454113e+01,1.480557060464163799e-01,4.246196304138651101e+01
4.620000000000000000e+02,2.087256731089725655e-17,6.385952061798554027e-20,1.831473218243583700e-17,4.848228304491973262e+01,1.483313148592726172e-01,4.254100687926273849e+01
4.630000000000000000e+02,2.086950209252810593e-17,6.385014259693390342e-20,1.831204259218680399e-17,4.858008782725245567e+01,1.486305481265982886e-01,4.262682614470834608e+01
4.640000000000000000e+02,2.087752519297960577e-17,6.387468923468436470e-20,1.831908249934596027e-17,4.870372895697605742e+01,1.490088275761365100e-01,4.273531563447222936e+01
4.650000000000000000e+02,2.087001549398746398e-17,6.385171334626199825e-20,1.831249307870770681e-17,4.879113727855290250e+01,1.492762529211253686e-01,4.281201247661682174e+01
4.660000000000000000e+02,2.085052410712241978e-17,6.379207954066245212e-20,1.829539026979204505e-17,4.885039836057842422e+01,1.494575619203052097e-01,4.286401139126743942e+01
4.670000000000000000e+02,2.087208799966907414e-17,6.385805416755792574e-20,1.831431160854832776e-17,4.900585769655836543e+01,1.499331890208625284e-01,4.300041991549557707e+01
4.680000000000000000e+02,2.087993777513370065e-17,6.388207051833371961e-20,1.832119943088400443e-17,4.912926535325577504e+01,1.503107541607852371e-01,4.310870454325648637e+01
4.690000000000000000e+02,2.086822986847996550e-17,6.384625023349711256e-20,1.831092627322274468e-17,4.920663553703924009e+01,1.505474678708403624e-01,4.317659337426580635e+01
4.700000000000000000e+02,2.080062564001528487e-17,6.363941541738662275e-20,1.825160662555849123e-17,4.915180518253989561e+01,1.503797146614968272e-01,4.312848222228502948e+01
4.710000000000000000e+02,2.068596426949534147e-17,6.328860949851041155e-20,1.815099646766730409e-17,4.898486259895579309e+01,1.498689546193987254e-01,4.298199766853343817e+01
4.720000000000000000e+02,2.057441042719132082e-17,6.294731104746122384e-20,1.805311302499884154e-17,4.882414138579338925e+01,1.493772288305766915e-01,4.284097208546734237e+01
4.730000000000000000e+02,2.047692557940370182e-17,6.264905661835779876e-20,1.796757448762190722e-17,4.869575565137230910e+01,1.489844332854863840e-01,4.272831942003601569e+01
4.740000000000000000e+02,2.036146820158474311e-17,6.229581531892842939e-20,1.786626586938899313e-17,4.852355921342970646e+01,1.484575991009154106e-01,4.257722484711102595e+01
4.750000000000000000e+02,2.025000028832015528e-17,6.195477976736752521e-20,1.776845782555961130e-17,4.835972919533470815e+01,1.479563619381577544e-01,4.243347142856116250e+01
4.760000000000000000e+02,2.016011362193561666e-17,6.167977193820276105e-20,1.768958634812782973e-17,4.824642576189720700e+01,1.476097106213399568e-01,4.233405279893840145e+01
4.770000000000000000e+02,2.010674852350895754e-17,6.151650167285887880e-20,1.764276089196732519e-17,4.821980415140157561e+01,1.475282619303855680e-01,4.231069354182209707e+01
4.780000000000000000e+02,2.009387641062478091e-17,6.147711950458603536e-20,1.763146619608328349e-17,4.828995939808268645e+01,1.477429015746210550e-01,4.237225159239723382e+01
4.790000000000000000e+02,2.001549157277819305e-17,6.123730146524076335e-20,1.756268705210254173e-17,4.820221449653471524e+01,1.474744464648080899e-01,4.229525941657676213e+01
4.800000000000000000e+02,1.990858042661093264e-17,6.091020732098585950e-20,1.746887736495646909e-17,4.804483964189667944e+01,1.469929588440081480e-01,4.215717011150883309e+01
4.810000000000000000e+02,1.981398235878469004e-17,6.062078498147243103e-20,1.738587184620990932e-17,4.791616648856428640e+01,1.465992839421228766e-01,4.204426524900436135e+01
4.820000000000000000e+02,1.970680082797662615e-17,6.029286359669235099e-20,1.729182490879132364e-17,4.775604826085839250e+01,1.461094029844429987e-01,4.190376875835806203e+01
4.830000000000000000e+02,1.961853073592196753e-17,6.002280166901693207e-20,1.721437190209501660e-17,4.764077599522529738e+01,1.457567280348676941e-01,4.180262256768172335e+01
4.840000000000000000e+02,1.952268362242391523e-17,5.972955788019907445e-20,1.713027040235952898e-17,4.750617834717535004e+01,1.453449271695141098e-01,4.168451922947216559e+01
4.850000000000000000e+02,1.943743212030081433e-17,5.946873131409179570e-20,1.705546607157077180e-17,4.739645338534889873e+01,1.450092241696054607e-01,4.158824054656523828e+01
4.860000000000000000e+02,1.936108923479208102e-17,5.923516061823225006e-20,1.698847864825573042e-17,4.730763885424309478e+01,1.447374965332371699e-01,4.151030981926739827e+01
4.870000000000000000e+02,1.926080956701794551e-17,5.892835545064541500e-20,1.690048778296010752e-17,4.715944826112489352e+01,1.442841081169649320e-01,4.138027928758960883e+01
4.880000000000000000e+02,1.915966604980536443e-17,5.861890733980185331e-20,1.681173892891900010e-17,4.700812987584222924e+01,1.438211502354113103e-01,4.124750425999232561e+01
4.890000000000000000e+02,1.906912049878160096e-17,5.834188365621070557e-20,1.673228931006710583e-17,4.688184979338463165e+01,1.434347969225089892e-01,4.113669920876226627e+01
4.900000000000000000e+02,1.891406512923594235e-17,5.786749248904168515e-20,1.659623524808332961e-17,4.659573611526200665e+01,1.425594334823048204e-01,4.088564741860650287e+01
4.910000000000000000e+02,1.872987264278445203e-17,5.730395645099590834e-20,1.643461468607346294e-17,4.623613608651164952e+01,1.414592389011513074e-01,4.057011468507828766e+01
4.920000000000000000e+02,1.857118018069134131e-17,5.681843761644108499e-20,1.629536924015798681e-17,4.593776092961358160e+01,1.405463615248316589e-01,4.030830400280407133e+01
4.930000000000000000e+02,1.844923026927423377e-17,5.644533244128439126e-20,1.618836371783730857e-17,4.572886135119254192e+01,1.399072342561749893e-01,4.012500408694717180e+01
4.940000000000000000e+02,1.827388951229535941e-17,5.590887822754615550e-20,1.603451014741154404e-17,4.538613081485122791e+01,1.388586518069774012e-01,3.982427356873456148e+01
4.950000000000000000e+02,1.814899469875817801e-17,5.552676313833080400e-20,1.592492060689946023e-17,4.516718137699999147e+01,1.381887770410947791e-01,3.963215535653711896e+01
4.960000000000000000e+02,1.804765138127872761e-17,5.521670373951907986e-20,1.583599643717613797e-17,4.500570681304298404e+01,1.376947463790923198e-01,3.949046874227936144e+01
4.970000000000000000e+02,1.795201245028930658e-17,5.492409688409825325e-20,1.575207760816025548e-17,4.485746700751023752e+01,1.372412073976713720e-01,3.936039502893739694e+01
4.980000000000000000e+02,1.786367198299938472e-17,5.465381964372457973e-20,1.567456285038335817e-17,4.472653920328654920e+01,1.368406344020856868e-01,3.924551181242289744e+01
4.990000000000000000e+02,1.778260679670165241e-17,5.440580109101504678e-20,1.560343182207008195e-17,4.461297532204185501e+01,1.364931862464379697e-01,3.914586465164892815e+01
5.000000000000000000e+02,1.768711250362958573e-17,5.411363675461586676e-20,1.551963990627384652e-17,4.446232404130113025e+01,1.360322693680640349e-01,3.901367497806397466e+01
5.010000000000000000e+02,1.760050628537546590e-17,5.384866544093577247e-20,1.544364687345561454e-17,4.433310029649627637e+01,1.356369099341821483e-01,3.890028699648699728e+01
5.020000000000000000e+02,1.754834150834499111e-17,5.368906755320630655e-20,1.539787464493963092e-17,4.428993181090591236e+01,1.355048361574135996e-01,3.886240860613219894e+01
5.030000000000000000e+02,1.748085173650568450e-17,5.348258291659788865e-20,1.533865542777868023e-17,4.420748327532609068e+01,1.352525852541414664e-01,3.879006375149661068e+01
5.040000000000000000e+02,1.740364774265487121e-17,5.324637766385292013e-20,1.527091242090602481e-17,4.409974088636529643e+01,1.349229479265051657e-01,3.869552468645871102e+01
5.050000000000000000e+02,1.734464429054784006e-17,5.306585688218587258e-20,1.521913956483693477e-17,4.403743271355786959e+01,1.347323163675408220e-01,3.864085208769559188e+01
5.060000000000000000e+02,1.729656125989159635e-17,5.291874707811473941e-20,1.517694888384058345e-17,4.400231270741653589e+01,1.346248668754452538e-01,3.861003587342049315e+01
5.070000000000000000e+02,1.723465213725366391e-17,5.272933641124989613e-20,1.512262643352220166e-17,4.393146623221523583e+01,1.344081124208331146e-01,3.854787130113503224e+01
5.080000000000000000e+02,1.718118087610396905e-17,5.256574134155878597e-20,1.507570782438194233e-17,4.388154793896841710e+01,1.342553876395770063e-01,3.850407026036212699e+01
5.090000000000000000e+02,1.711782136824058533e-17,5.237189322798078874e-20,1.502011272673801285e-17,4.380578721183739788e+01,1.340235980545109451e-01,3.843759365464881483e+01
5.100000000000000000e+02,1.707786982753781744e-17,5.224966167882695188e-20,1.498505705977820914e-17,4.378940981419953005e+01,1.339734914841716751e-01,3.842322323020053432e+01
5.110000000000000000e+02,1.702319426132904618e-17,5.208238204352372193e-20,1.493708172750972167e-17,4.373480275283632324e+01,1.338064214391182782e-01,3.837530800783041229e+01
5.120000000000000000e+02,1.696409180713274522e-17,5.190155836543445281e-20,1.488522200159259307e-17,4.366825040347897158e+01,1.336028048421440129e-01,3.831691133642739544e+01
5.130000000000000000e+02,1.691476278758081392e-17,5.175063646425093538e-20,1.484193802178987384e-17,4.362631126208626853e+01,1.334744922381132792e-01,3.828011163991053678e+01
5.140000000000000000e+02,1.684751486557886856e-17,5.154489176607200504e-20,1.478293101690418642e-17,4.353756983865027763e+01,1.332029882743138161e-01,3.820224506128081288e+01
5.150000000000000000e+02,1.679863605154902207e-17,5.139534726654644686e-20,1.474004207205051030e-17,4.349571426117520190e+01,1.330749313336924144e-01,3.816551868831580663e+01
5.160000000000000000e+02,1.674125642750526294e-17,5.121979457913162762e-20,1.468969405153931778e-17,4.343131380891260562e+01,1.328778984556657772e-01,3.810901020912161385e+01
5.170000000000000000e+02,1.670447609877395663e-17,5.110726533795261528e-20,1.465742097941253079e-17,4.341988005563668196e+01,1.328429169417873479e-01,3.809897760862885008e+01
5.180000000000000000e+02,1.664891076607169877e-17,5.093726346628575588e-20,1.460866491735693021e-17,4.335915423240393096e+01,1.326571265738362426e-01,3.804569344992906821e+01
5.190000000000000000e+02,1.660755558900445835e-17,5.081073749833704761e-20,1.457237762307912824e-17,4.333494897281707381e+01,1.325830706970182737e-01,3.802445443126228497e+01
5.200000000000000000e+02,1.657954928079310040e-17,5.072505233129373962e-20,1.454780335645108541e-17,4.334522687789046103e+01,1.326145158988071560e-01,3.803347282732310219e+01
5.210000000000000000e+02,1.657734634982691453e-17,5.071831247445870375e-20,1.454587038433217152e-17,4.342281271121078134e+01,1.328518893875967333e-01,3.810155088103098109e+01
5.220000000000000000e+02,1.657110734117140611e-17,5.069922425709005184e-20,1.454039593689561317e-17,4.348978397230505522e+01,1.330567876430417962e-01,3.816031512850432961e+01
5.230000000000000000e+02,1.658269213137527548e-17,5.073466786773265476e-20,1.455056106544991498e-17,4.360355950080074905e+01,1.334048833324493755e-01,3.826014800015236972e+01
5.240000000000000000e+02,1.658469627664081109e-17,5.074079954066007242e-20,1.455231961212250577e-17,4.369221140754039823e+01,1.336761134203412749e-01,3.833793603193661426e+01
5.250000000000000000e+02,1.661453787551336459e-17,5.083209977077027033e-20,1.457850426315779904e-17,4.385436090821778521e+01,1.341722090480361729e-01,3.848021487258846207e+01
5.260000000000000000e+02,1.658099749749509419e-17,5.072948314341966252e-20,1.454907410099554389e-17,4.384919398533142498e+01,1.341564008719896839e-01,3.847568113184342309e+01
5.270000000000000000e+02,1.657136537891416684e-17,5.070001372233927594e-20,1.454062235332447270e-17,4.390703647404608745e+01,1.343333696916681752e-01,3.852643529513321852e+01
5.280000000000000000e+02,1.655368272924622237e-17,5.064591373960925523e-20,1.452510662935432411e-17,4.394341116662648261e+01,1.344446578909687939e-01,3.855835243991495531e+01
5.290000000000000000e+02,1.651398694932647696e-17,5.052446468935713447e-20,1.449027538089436572e-17,4.392106131821874015e+01,1.343762786358468075e-01,3.853874146049834337e+01
5.300000000000000000e+02,1.643761145052726861e-17,5.029079421329017477e-20,1.442325934089447750e-17,4.380057349813701961e+01,1.340076467221910372e-01,3.843301885708433474e+01
