# Timestamp Wed May  7 14:21:36 2025
# At the Calibration unit focal plane for NCPA calibration mode
# Source is NCPA MGG Lamps
# nm, W/nm, photons/s/nm
4.196610000000000014e+02,7.556187797312030729e-18,1.594287243442817648e+01
4.199250000000000114e+02,7.383210271395999439e-18,1.558770524492692644e+01
4.201890000000000214e+02,1.036696815706846687e-17,2.190088478104797787e+01
4.204519999999999982e+02,1.507091723512368581e-17,3.185820660302777796e+01
4.207160000000000082e+02,1.291281419035287797e-17,2.731336116092761301e+01
4.209800000000000182e+02,9.846975281883038584e-18,2.084152666750689775e+01
4.212429999999999950e+02,8.614084254870431706e-18,1.824345245738755850e+01
4.215070000000000050e+02,1.191983040230640553e-17,2.526039192249857379e+01
4.217710000000000150e+02,1.176439474494901706e-17,2.494660902952183079e+01
4.220339999999999918e+02,9.923787661882479405e-18,2.105669080992916165e+01
4.222980000000000018e+02,1.104728512949072040e-17,2.345523587538296795e+01
4.225609999999999786e+02,1.191566177605183430e-17,2.531470063222845823e+01
4.228249999999999886e+02,1.187739363243107271e-17,2.524916522188370394e+01
4.230889999999999986e+02,9.429034224739199606e-18,2.005691634545341273e+01
4.233519999999999754e+02,7.544578761113261224e-18,1.605838364844052890e+01
4.236159999999999854e+02,9.199176764212375106e-18,1.959235024710201145e+01
4.238790000000000191e+02,1.324640099782280260e-17,2.822961894698910257e+01
4.241429999999999723e+02,1.128528786584480996e-17,2.406523806577684965e+01
4.244069999999999823e+02,1.074330987568817566e-17,2.292376025344993451e+01
4.246700000000000159e+02,9.211416932197860812e-18,1.966723191853427011e+01
4.249340000000000259e+02,1.008640375404598113e-17,2.154879785229650935e+01
4.251970000000000027e+02,1.090993361535674239e-17,2.332262968048688734e+01
4.254610000000000127e+02,1.072164630246238347e-17,2.293435071639994050e+01
4.257239999999999895e+02,1.446242324277368821e-17,3.095525727806227323e+01
4.259879999999999995e+02,1.314076445813382654e-17,2.814383092001766329e+01
4.262509999999999764e+02,7.036919977826358089e-18,1.508041315972078067e+01
4.265149999999999864e+02,7.340297198321921958e-18,1.574030598060470076e+01
4.267780000000000200e+02,1.017660461449455567e-17,2.183585200686153271e+01
4.270419999999999732e+02,1.009672313405973321e-17,2.167785239122743590e+01
4.273050000000000068e+02,1.369088693620248155e-17,2.941269201746607820e+01
4.275690000000000168e+02,1.419033492079494212e-17,3.050451137128895951e+01
4.278319999999999936e+02,1.124238637488250121e-17,2.418226569903836420e+01
4.280960000000000036e+02,1.468111538399395381e-17,3.159842519570777597e+01
4.283589999999999804e+02,1.158419822901218310e-17,2.494819290689507696e+01
4.286229999999999905e+02,1.277905228459536621e-17,2.753844005721528276e+01
4.288860000000000241e+02,1.209576395074829738e-17,2.608196992348232968e+01
4.291490000000000009e+02,1.328187352217335473e-17,2.865712790430957213e+01
4.294130000000000109e+02,1.525759870135488749e-17,3.294022740646006753e+01
4.296759999999999877e+02,1.500361249348635403e-17,3.241172549900071687e+01
4.299399999999999977e+02,1.258230031243454112e-17,2.719775865423885364e+01
4.302029999999999745e+02,8.978178820581004214e-18,1.941900182579391654e+01
4.304660000000000082e+02,1.171725890538018352e-17,2.535888170921763063e+01
4.307300000000000182e+02,1.318048598246492476e-17,2.854314091114689589e+01
4.309929999999999950e+02,1.299547417790709943e-17,2.815967019788192260e+01
4.312570000000000050e+02,1.651220846057518206e-17,3.580193807985054377e+01
4.315199999999999818e+02,1.708070761535456062e-17,3.705714907077828002e+01
4.317830000000000155e+02,1.071766596201747603e-17,2.326649553583606433e+01
4.320470000000000255e+02,1.163879546789565833e-17,2.528158202874769245e+01
4.323100000000000023e+02,1.202875405076796901e-17,2.614454833427602765e+01
4.325729999999999791e+02,1.273304424872961687e-17,2.769216264356820645e+01
4.328369999999999891e+02,1.352605421921754315e-17,2.943477491243572075e+01
4.331000000000000227e+02,1.369259764703462193e-17,2.981530437873653128e+01
4.333629999999999995e+02,1.169166537259268205e-17,2.547378170368468275e+01
4.336259999999999764e+02,1.255148769797596607e-17,2.736375768990712487e+01
4.338899999999999864e+02,1.143986984807509585e-17,2.495548078623078680e+01
4.341530000000000200e+02,1.107739343305585398e-17,2.417940468145550170e+01
4.344159999999999968e+02,1.221979731220774719e-17,2.668916776862766227e+01
4.346800000000000068e+02,1.065581472958797609e-17,2.328742859053445002e+01
4.349429999999999836e+02,1.150907296524698469e-17,2.516737417156068446e+01
4.352060000000000173e+02,1.544333712796681022e-17,3.379101547568589581e+01
4.354689999999999941e+02,1.704688211887621169e-17,3.732221573365965384e+01
4.357330000000000041e+02,1.518277885564512737e-17,3.326112508349330454e+01
4.359959999999999809e+02,1.267353668817023913e-17,2.778085119102800959e+01
4.362590000000000146e+02,1.429460675077731493e-17,3.135319681491886001e+01
4.365219999999999914e+02,1.595402045305743593e-17,3.501398147918320092e+01
4.367850000000000250e+02,1.207343884349879429e-17,2.651330812095335077e+01
4.370489999999999782e+02,1.363098835364655085e-17,2.995178395662579618e+01
4.373120000000000118e+02,1.665953367755747934e-17,3.662852685570647537e+01
4.375749999999999886e+02,1.810209132482335536e-17,3.982414585952529507e+01
4.378380000000000223e+02,1.907476584880792735e-17,4.198922739924769587e+01
4.381009999999999991e+02,1.485458082120903877e-17,3.271898799573907013e+01
4.383639999999999759e+02,1.453477849969825105e-17,3.203380413394532411e+01
4.386279999999999859e+02,1.918659766824458662e-17,4.231160865775157021e+01
4.388910000000000196e+02,2.015488431833692260e-17,4.447359141960387774e+01
4.391539999999999964e+02,2.000156551695489252e-17,4.416172701373961473e+01
4.394169999999999732e+02,1.772442184064626944e-17,3.915742720940806265e+01
4.396800000000000068e+02,1.542864941784609420e-17,3.410592547027938792e+01
4.399429999999999836e+02,2.104764246931821695e-17,4.655486662081079174e+01
4.402060000000000173e+02,2.013853423362464833e-17,4.457065661562078418e+01
4.404689999999999941e+02,1.857551513635391863e-17,4.113594055603154231e+01
4.407330000000000041e+02,1.497957978122911301e-17,3.319253461900679980e+01
4.409959999999999809e+02,1.182505615695444686e-17,2.621821249367664208e+01
4.412590000000000146e+02,1.567399308185456515e-17,3.477270242989474269e+01
4.415219999999999914e+02,1.960506772445717281e-17,4.351970191974751145e+01
4.417850000000000250e+02,1.449977943305553223e-17,3.220605860649794039e+01
4.420480000000000018e+02,1.630154688097551959e-17,3.622959374379822606e+01
4.423109999999999786e+02,1.625879934191450363e-17,3.615608745963572801e+01
4.425740000000000123e+02,2.060714023502026741e-17,4.585311454184947877e+01
4.428369999999999891e+02,2.037050334799831354e-17,4.535350724543755518e+01
4.431000000000000227e+02,1.646788198719185207e-17,3.668636756422679923e+01
4.433629999999999995e+02,1.558721023189022782e-17,3.474505927622698920e+01
4.436259999999999764e+02,1.904062544605859349e-17,4.246815738629054948e+01
4.438890000000000100e+02,1.951919705431019216e-17,4.356137185138610590e+01
4.441519999999999868e+02,1.816096142856157938e-17,4.055418471804163971e+01
4.444150000000000205e+02,1.936678788204603281e-17,4.327245367822769850e+01
4.446779999999999973e+02,1.907425715693226727e-17,4.264405492222386584e+01
4.449409999999999741e+02,2.051772867407644662e-17,4.589833440911134943e+01
4.452040000000000077e+02,2.001379492634624658e-17,4.479749399893945139e+01
4.454669999999999845e+02,2.193366922864568228e-17,4.912381010697388461e+01
4.457300000000000182e+02,2.243954117785921889e-17,5.028645897037300472e+01
4.459929999999999950e+02,1.990171051566281601e-17,4.462555846159882833e+01
4.462559999999999718e+02,2.354324037669222659e-17,5.282208284334422643e+01
4.465190000000000055e+02,2.233831592883287866e-17,5.014822770350190950e+01
4.467810000000000059e+02,2.161420390656749745e-17,4.855110927893481687e+01
4.470439999999999827e+02,1.870623930913109329e-17,4.204380113479739123e+01
4.473070000000000164e+02,1.912883009038449033e-17,4.301890196701666724e+01
4.475699999999999932e+02,2.072107323453866927e-17,4.662710280333067914e+01
4.478330000000000268e+02,2.246331934759273122e-17,5.057725336043488085e+01
4.480960000000000036e+02,2.122008046226230363e-17,4.780609942090442388e+01
4.483589999999999804e+02,1.845348635567678739e-17,4.159772090972794700e+01
4.486220000000000141e+02,1.966562456634252337e-17,4.435611776873664525e+01
4.488840000000000146e+02,2.139353968967262001e-17,4.828163735575166271e+01
4.491469999999999914e+02,2.131225717516996715e-17,4.812637694045282188e+01
4.494100000000000250e+02,1.955325314057044540e-17,4.418012817447845464e+01
4.496730000000000018e+02,2.275946688709688569e-17,5.145458900714690031e+01
4.499359999999999786e+02,2.614956484230726129e-17,5.915349726942363873e+01
4.501990000000000123e+02,2.181821159243367622e-17,4.938429884716968132e+01
4.504610000000000127e+02,2.112803006940822061e-17,4.784994244894770077e+01
4.507239999999999895e+02,2.284475912006622940e-17,5.176813076738427100e+01
4.509870000000000232e+02,2.304810436453557121e-17,5.225940393689696606e+01
4.512500000000000000e+02,2.210824474406213927e-17,5.015759397062866043e+01
4.515129999999999768e+02,1.827652866143435274e-17,4.148863894173057076e+01
4.517749999999999773e+02,2.079359619419572144e-17,4.722989904792746074e+01
4.520380000000000109e+02,2.681882483886718164e-17,6.095086949478050542e+01
4.523009999999999877e+02,2.449711674314334998e-17,5.570673906506024053e+01
4.525640000000000214e+02,2.412115562564315839e-17,5.488369368810242577e+01
4.528260000000000218e+02,2.367622307800466476e-17,5.390251076682022102e+01
4.530889999999999986e+02,2.479041630083873922e-17,5.647192021785180316e+01
4.533519999999999754e+02,2.746146757172189103e-17,6.259281672486307002e+01
4.536139999999999759e+02,2.472058635989339950e-17,5.637809985448308225e+01
4.538770000000000095e+02,2.610730120233364323e-17,5.957518123585514758e+01
4.541399999999999864e+02,2.549921902347379098e-17,5.822129375223925507e+01
4.544030000000000200e+02,2.618300743719762955e-17,5.981718013315694549e+01
4.546650000000000205e+02,2.402146058952944158e-17,5.491059516811667152e+01
4.549279999999999973e+02,2.377142260301085166e-17,5.437046627422082423e+01
4.551909999999999741e+02,2.923369831142690233e-17,6.690254584251745484e+01
4.554529999999999745e+02,3.208817346155356788e-17,7.347740003813453313e+01
4.557160000000000082e+02,2.454625911438785429e-17,5.623993473389833042e+01
4.559780000000000086e+02,2.626991803527556360e-17,6.022375407686718773e+01
4.562409999999999854e+02,2.770124002198222301e-17,6.354168652020710084e+01
4.565040000000000191e+02,2.644847462985810990e-17,6.070303902679109598e+01
4.567660000000000196e+02,2.924472405982168317e-17,6.715935459984169142e+01
4.570289999999999964e+02,2.965356781704634436e-17,6.813745824965749875e+01
4.572919999999999732e+02,2.611428039319126028e-17,6.003947465843749853e+01
4.575539999999999736e+02,2.530274755337023443e-17,5.820700529932009459e+01
4.578170000000000073e+02,2.705573312961304001e-17,6.227538750226270992e+01
4.580790000000000077e+02,2.781484418090628301e-17,6.405930622194757973e+01
4.583419999999999845e+02,2.654364598642757432e-17,6.116675610211759562e+01
4.586039999999999850e+02,2.721300110045624035e-17,6.274505357804743966e+01
4.588670000000000186e+02,2.648800060898092153e-17,6.110844331544117836e+01
4.591299999999999955e+02,2.687935568352355749e-17,6.204685055292192430e+01
4.593919999999999959e+02,3.214305390765687356e-17,7.423962705252040450e+01
4.596549999999999727e+02,3.192692273831150346e-17,7.378265294760470283e+01
4.599169999999999732e+02,2.763642554595414700e-17,6.390378043146603915e+01
4.601800000000000068e+02,2.653614539358747433e-17,6.139468771855749196e+01
4.604420000000000073e+02,2.897612290001495306e-17,6.707804917208993345e+01
4.607049999999999841e+02,3.194021643549595095e-17,7.398198799856794494e+01
4.609669999999999845e+02,3.010676102266927058e-17,6.977487837273396565e+01
4.612300000000000182e+02,3.296352940572601786e-17,7.643925926497242074e+01
4.614920000000000186e+02,3.508049491542050158e-17,8.139450859480764677e+01
4.617549999999999955e+02,3.539843846680420157e-17,8.217901435012156242e+01
4.620169999999999959e+02,3.122120244175714006e-17,7.252250522138416500e+01
4.622799999999999727e+02,2.925444990763690575e-17,6.799269534088682576e+01
4.625419999999999732e+02,3.119523728456612471e-17,7.254453214719852383e+01
4.628039999999999736e+02,3.477512021317438644e-17,8.091535814548998928e+01
4.630670000000000073e+02,3.813062398906855121e-17,8.877342211536455352e+01
4.633290000000000077e+02,3.295798563890486531e-17,7.677421079983989216e+01
4.635919999999999845e+02,3.596771442825236411e-17,8.383280375677412621e+01
4.638539999999999850e+02,3.937349092299801808e-17,9.182278159173617382e+01
4.641159999999999854e+02,3.510592440549771311e-17,8.191664761881335721e+01
4.643790000000000191e+02,3.522487918188307742e-17,8.224079522173798296e+01
4.646410000000000196e+02,3.551782262033094394e-17,8.297152649639613742e+01
4.649039999999999964e+02,3.466304390870785578e-17,8.102055186191010705e+01
4.651659999999999968e+02,3.095155459103649221e-17,7.238617819454039193e+01
4.654279999999999973e+02,3.235183062642333443e-17,7.570360897332811589e+01
4.656909999999999741e+02,3.624230055812907767e-17,8.485526993069727553e+01
4.659529999999999745e+02,3.752660702102736472e-17,8.791168990079820844e+01
4.662149999999999750e+02,3.584483116592353086e-17,8.401909483167943904e+01
4.664780000000000086e+02,3.430095002755442999e-17,8.044564387608615164e+01
4.667400000000000091e+02,3.773959819315389309e-17,8.855998019443262592e+01
4.670020000000000095e+02,4.103712524927864431e-17,9.635203401540286450e+01
4.672649999999999864e+02,3.951959199777873531e-17,9.284123758090538558e+01
4.675269999999999868e+02,4.183906385320747481e-17,9.834535950778548852e+01
4.677889999999999873e+02,4.334894721670680744e-17,1.019515368001813158e+02
4.680520000000000209e+02,4.133589637449704471e-17,9.727173941616941022e+01
4.683140000000000214e+02,3.906576096401543144e-17,9.198111000554010275e+01
4.685760000000000218e+02,3.992805275197573348e-17,9.406398816646448324e+01
4.688380000000000223e+02,4.198405659433977890e-17,9.896290158661174985e+01
4.691009999999999991e+02,3.823915025774912617e-17,9.018614190578368550e+01
4.693629999999999995e+02,4.024382171098384072e-17,9.496712362861997292e+01
4.696250000000000000e+02,4.053953731125251610e-17,9.571835198490178698e+01
4.698870000000000005e+02,4.329163143534222161e-17,1.022733776785251365e+02
4.701490000000000009e+02,4.306993331571266061e-17,1.018063654019557305e+02
4.704119999999999777e+02,4.510114701922242761e-17,1.066672738642858747e+02
4.706739999999999782e+02,4.570784388880158097e-17,1.081623615611754587e+02
4.709359999999999786e+02,4.491405053043086483e-17,1.063431035726444946e+02
4.711979999999999791e+02,4.726610771519801338e-17,1.119743359637298852e+02
4.714599999999999795e+02,4.308144433478480850e-17,1.021175351738443879e+02
4.717230000000000132e+02,4.703670226733009033e-17,1.115550241510897678e+02
4.719850000000000136e+02,4.919757205799790949e-17,1.167446759567327774e+02
4.722470000000000141e+02,5.001262308055481280e-17,1.187446516436539525e+02
4.725090000000000146e+02,5.082448302584091702e-17,1.207391938162748630e+02
4.727710000000000150e+02,4.705343931352456748e-17,1.118426423212384435e+02
4.730330000000000155e+02,4.995230143734137650e-17,1.187988285862740412e+02
4.732959999999999923e+02,5.228338796963837687e-17,1.244118571768625827e+02
4.735579999999999927e+02,5.097250616392508570e-17,1.213596685468880736e+02
4.738199999999999932e+02,5.109531822249737712e-17,1.217193749632162394e+02
4.740819999999999936e+02,5.662261293421265287e-17,1.349610939420684019e+02
4.743439999999999941e+02,5.359908843936334093e-17,1.278250679068947449e+02
4.746059999999999945e+02,5.224350346490256604e-17,1.246610367293290693e+02
4.748679999999999950e+02,5.423395246525203814e-17,1.294819936614846938e+02
4.751299999999999955e+02,6.009506921016523910e-17,1.435544003711705159e+02
4.753919999999999959e+02,6.204337973288141884e-17,1.482902281446654911e+02
4.756539999999999964e+02,5.936476845347444225e-17,1.419662623125637708e+02
4.759159999999999968e+02,5.678895056266731586e-17,1.358811975665278169e+02
4.761779999999999973e+02,5.683384793866391833e-17,1.360634894104429975e+02
4.764399999999999977e+02,5.867210391618070189e-17,1.405416651072153797e+02
4.767019999999999982e+02,5.615971399616489519e-17,1.345975263016581209e+02
4.769639999999999986e+02,5.871542138943888759e-17,1.408001118531539930e+02
4.772259999999999991e+02,6.269595594194033938e-17,1.504280556578603409e+02
4.774879999999999995e+02,6.210648385494341559e-17,1.490955292253857749e+02
4.777500000000000000e+02,6.163969961573310214e-17,1.480561412338687433e+02
4.780120000000000005e+02,5.809028372992672818e-17,1.396071025958257223e+02
4.782740000000000009e+02,6.408811209584548507e-17,1.541059714657034192e+02
4.785360000000000014e+02,6.832996078116260916e-17,1.643959080561811561e+02
4.787980000000000018e+02,6.417606531890862762e-17,1.544865345528547778e+02
4.790600000000000023e+02,6.379084292312818274e-17,1.536432438951925405e+02
4.793220000000000027e+02,6.567752933805638944e-17,1.582739302029958139e+02
4.795840000000000032e+02,7.174920106586259921e-17,1.730003461235326938e+02
4.798460000000000036e+02,6.969293821139920716e-17,1.681341258370390790e+02
4.801080000000000041e+02,6.702629554182143669e-17,1.617891437908135401e+02
4.803700000000000045e+02,6.761574988731334298e-17,1.633010446122107169e+02
4.806320000000000050e+02,6.868972140152912482e-17,1.659853100887870880e+02
4.808940000000000055e+02,6.975410207220948287e-17,1.686492165003173227e+02
4.811560000000000059e+02,7.146095308490621357e-17,1.728701173580750776e+02
4.814180000000000064e+02,7.441758997523637367e-17,1.801204994001928128e+02
4.816789999999999736e+02,7.433432797053436802e-17,1.800165146431323819e+02
4.819409999999999741e+02,7.496260869055860399e-17,1.816367752384942378e+02
4.822029999999999745e+02,7.563388342358687179e-17,1.833629235218896838e+02
4.824649999999999750e+02,7.835770492485633889e-17,1.900696335171986959e+02
4.827269999999999754e+02,7.547512920130235428e-17,1.831768863446811793e+02
4.829889999999999759e+02,7.748148566197871285e-17,1.881483422744768177e+02
4.832500000000000000e+02,8.039409332068350583e-17,1.953265238673720887e+02
4.835120000000000005e+02,7.638512770874112208e-17,1.856869073338805549e+02
4.837740000000000009e+02,7.932920535805200320e-17,1.929482503413084657e+02
4.840360000000000014e+02,8.329957006675503307e-17,2.027148853536040178e+02
4.842980000000000018e+02,8.352573307699521564e-17,2.033752914918181602e+02
4.845600000000000023e+02,8.290515783802105235e-17,2.019734704976947626e+02
4.848210000000000264e+02,8.499908099112308480e-17,2.071862214439280478e+02
4.850830000000000268e+02,8.876483918228765640e-17,2.164822246609434728e+02
4.853450000000000273e+02,8.824391673350648382e-17,2.153280229614062762e+02
4.856070000000000277e+02,8.728296353780925436e-17,2.130981300890142904e+02
4.858679999999999950e+02,8.443399076174872453e-17,2.062532640695290809e+02
4.861299999999999955e+02,8.631823803153642520e-17,2.109697589455545597e+02
4.863919999999999959e+02,8.850391841179491113e-17,2.164283453200088161e+02
4.866539999999999964e+02,9.206282169901582684e-17,2.252525914083099963e+02
4.869150000000000205e+02,9.124437606752697473e-17,2.233698108241322586e+02
4.871770000000000209e+02,9.013054842688146097e-17,2.207618410807583587e+02
4.874390000000000214e+02,9.197139766253592804e-17,2.253918858985864802e+02
4.876999999999999886e+02,9.564744247398414699e-17,2.345261824764307335e+02
4.879619999999999891e+02,9.597366941050703808e-17,2.354525071537950964e+02
4.882239999999999895e+02,9.488051833573530964e-17,2.328956570334140110e+02
4.884850000000000136e+02,9.783587082986490393e-17,2.402783075028987980e+02
4.887470000000000141e+02,9.665960214627044312e-17,2.375167952246517871e+02
4.890090000000000146e+02,9.648028407393150911e-17,2.372032540709360546e+02
4.892699999999999818e+02,9.835480774713127071e-17,2.419409592078377216e+02
4.895319999999999823e+02,9.729429134557460638e-17,2.394603772296723605e+02
4.897939999999999827e+02,1.001762317814376043e-16,2.466853558027021336e+02
4.900550000000000068e+02,1.022232782495604481e-16,2.518603751764120204e+02
4.903170000000000073e+02,9.896790723592353988e-17,2.439700722584028370e+02
4.905779999999999745e+02,1.003656540676554382e-16,2.475474200160999203e+02
4.908399999999999750e+02,1.023297280467968317e-16,2.525265144016578915e+02
4.911019999999999754e+02,1.034120257397977193e-16,2.553335981139574642e+02
4.913629999999999995e+02,1.062923427683305264e-16,2.625848387112880573e+02
4.916250000000000000e+02,1.076326531543780811e-16,2.660377230116698684e+02
4.918860000000000241e+02,1.083140625329359408e-16,2.678641074061122822e+02
4.921480000000000246e+02,1.063827566164375871e-16,2.632280588399523822e+02
4.924100000000000250e+02,1.084999963294092297e-16,2.686097696961509200e+02
4.926709999999999923e+02,1.099197337289089093e-16,2.722688041023392884e+02
4.929329999999999927e+02,1.122096615536684950e-16,2.780887134169656747e+02
4.931940000000000168e+02,1.146240394979237469e-16,2.842226673511262902e+02
4.934560000000000173e+02,1.129096646937953130e-16,2.801204198146881481e+02
4.937169999999999845e+02,1.150687804193989474e-16,2.856280194184232641e+02
4.939789999999999850e+02,1.172544391140827485e-16,2.912077957724258113e+02
4.942400000000000091e+02,1.170039098934777593e-16,2.907391273290721756e+02
4.945020000000000095e+02,1.164922746256860973e-16,2.896212307036250877e+02
4.947629999999999768e+02,1.183967851235802605e-16,2.945115565515231424e+02
4.950249999999999773e+02,1.180304294235111134e-16,2.937557231039396015e+02
4.952860000000000014e+02,1.161576521432143367e-16,2.892471538431577187e+02
4.955480000000000018e+02,1.191803397426326100e-16,2.969310155795983519e+02
4.958090000000000259e+02,1.183809143359448483e-16,2.950946342684288197e+02
4.960699999999999932e+02,1.223014999629303774e-16,3.050281804253940550e+02
4.963319999999999936e+02,1.258850598178451761e-16,3.141316415762229326e+02
4.965930000000000177e+02,1.207136017050740219e-16,3.013852670262837137e+02
4.968550000000000182e+02,1.215640462181348102e-16,3.036686987617465547e+02
4.971159999999999854e+02,1.254038410126212767e-16,3.134251172892419959e+02
4.973770000000000095e+02,1.257112691288026437e-16,3.143584409526217769e+02
4.976390000000000100e+02,1.278228587284922767e-16,3.198071372286987071e+02
4.978999999999999773e+02,1.234387777926011447e-16,3.090003391801715225e+02
4.981619999999999777e+02,1.276004239766566890e-16,3.195861357921530725e+02
4.984230000000000018e+02,1.303224292729451110e-16,3.265746413549981639e+02
4.986840000000000259e+02,1.292784973474356831e-16,3.241282964867201031e+02
4.989460000000000264e+02,1.283585710584587199e-16,3.219909280811149301e+02
4.992069999999999936e+02,1.297960253703199147e-16,3.257671414632544042e+02
4.994680000000000177e+02,1.335783089793267482e-16,3.354353485635313064e+02
4.997300000000000182e+02,1.273575568818702230e-16,3.199818597314078374e+02
4.999909999999999854e+02,1.299661449136760345e-16,3.267063990021810582e+02
5.002520000000000095e+02,1.347944885582126521e-16,3.390206761700503080e+02
5.005140000000000100e+02,1.343726088583805900e-16,3.381366111118326785e+02
5.007749999999999773e+02,1.347138020681091113e-16,3.391719669716306953e+02
5.010360000000000014e+02,1.362436706369018658e-16,3.432025327362029543e+02
5.012980000000000018e+02,1.394071601691926435e-16,3.513551059753440882e+02
5.015590000000000259e+02,1.387211627064425340e-16,3.498081832372077429e+02
5.018199999999999932e+02,1.401079940132267264e-16,3.534891581484034191e+02
5.020810000000000173e+02,1.447265413038728825e-16,3.653315564826033324e+02
5.023430000000000177e+02,1.472276044496930390e-16,3.718388964407851631e+02
5.026039999999999850e+02,1.412299248744737095e-16,3.568764462624936300e+02
5.028650000000000091e+02,1.389193418320259319e-16,3.512200846172033266e+02
5.031259999999999764e+02,1.424881115600631287e-16,3.604297316076838911e+02
5.033879999999999768e+02,1.440643336242102385e-16,3.646066202836800016e+02
5.036490000000000009e+02,1.463380836405287885e-16,3.705531899822457831e+02
5.039100000000000250e+02,1.500412383501313053e-16,3.801271011413508063e+02
5.041709999999999923e+02,1.481658444721906054e-16,3.755702462211604598e+02
5.044320000000000164e+02,1.527777274724132182e-16,3.874609081164623490e+02
5.046940000000000168e+02,1.501945810895825903e-16,3.811076114048557315e+02
5.049549999999999841e+02,1.519684924456472938e-16,3.858081955902053437e+02
5.052160000000000082e+02,1.550477772866974897e-16,3.938291495710215031e+02
5.054769999999999754e+02,1.540803332667890902e-16,3.915739799833924053e+02
5.057379999999999995e+02,1.569733245118393947e-16,3.991321025237236881e+02
5.059990000000000236e+02,1.560512052682013645e-16,3.969922263172682051e+02
5.062599999999999909e+02,1.545642198355152245e-16,3.934121766411661270e+02
5.065219999999999914e+02,1.592595793871834392e-16,4.055730551551278609e+02
5.067830000000000155e+02,1.632345594042626073e-16,4.159100036127221074e+02
5.070439999999999827e+02,1.608469755094925140e-16,4.100376764717703963e+02
5.073050000000000068e+02,1.577263307113401567e-16,4.022893725566436842e+02
5.075659999999999741e+02,1.587483116329650736e-16,4.051043013690173780e+02
5.078269999999999982e+02,1.599188645964497735e-16,4.083012430941242314e+02
5.080880000000000223e+02,1.639100432491035997e-16,4.187065161103598143e+02
5.083489999999999895e+02,1.652616080634134109e-16,4.223759336220621208e+02
5.086100000000000136e+02,1.667643597628895148e-16,4.264355003469243570e+02
5.088709999999999809e+02,1.645537650207056209e-16,4.209986875809527760e+02
5.091320000000000050e+02,1.637373994461864620e-16,4.191249354189835117e+02
5.093929999999999723e+02,1.657674864500046519e-16,4.245389503530780075e+02
5.096539999999999964e+02,1.675919246570522383e-16,4.294313462502026937e+02
5.099150000000000205e+02,1.649268220165242892e-16,4.228188056739869580e+02
5.101770000000000209e+02,1.656427448142365830e-16,4.248723912573794905e+02
5.104379999999999882e+02,1.676673192652834114e-16,4.302854253953380521e+02
5.106990000000000123e+02,1.731613844212545483e-16,4.446120958398707330e+02
5.109590000000000032e+02,1.702326426233691678e-16,4.373147352548722893e+02
5.112200000000000273e+02,1.695843759689696706e-16,4.358719189686108280e+02
5.114809999999999945e+02,1.734151343383018743e-16,4.459454315057264466e+02
5.117420000000000186e+02,1.745044041541443098e-16,4.489755293647567669e+02
5.120030000000000427e+02,1.719116009947471671e-16,4.425301932836277388e+02
5.122640000000000100e+02,1.754162607546736276e-16,4.517819778744702717e+02
5.125249999999999773e+02,1.759298494802803495e-16,4.533355761934675456e+02
5.127859999999999445e+02,1.760703742923063748e-16,4.539287227343118047e+02
5.130470000000000255e+02,1.770691565020509347e-16,4.567360459321655526e+02
5.133079999999999927e+02,1.775958322425153840e-16,4.583276091339421896e+02
5.135689999999999600e+02,1.801545911922663670e-16,4.651674874008097618e+02
5.138300000000000409e+02,1.798851854428711265e-16,4.647079177280567137e+02
5.140910000000000082e+02,1.794849812791153277e-16,4.639095701898526158e+02
5.143519999999999754e+02,1.851419167837695546e-16,4.787738319837378071e+02
5.146130000000000564e+02,1.829676494884649921e-16,4.733913072207514006e+02
5.148730000000000473e+02,1.868658570975930284e-16,4.837213898512268884e+02
5.151340000000000146e+02,1.883881100930065385e-16,4.879091035930158569e+02
5.153949999999999818e+02,1.848293081917627421e-16,4.789346470361667798e+02
5.156559999999999491e+02,1.864980584582480799e-16,4.835034833199917443e+02
5.159170000000000300e+02,1.872197205551778366e-16,4.856200933618185331e+02
5.161779999999999973e+02,1.893636825203001393e-16,4.914296979183685039e+02
5.164379999999999882e+02,1.920114702159426557e-16,4.985521350195123773e+02
5.166989999999999554e+02,1.914586765550394473e-16,4.973680579050393931e+02
5.169600000000000364e+02,1.927443516353513121e-16,5.009608849744154782e+02
5.172210000000000036e+02,1.958830556717408537e-16,5.093757161266640878e+02
5.174819999999999709e+02,1.966141718453249679e-16,5.115349164145926579e+02
5.177419999999999618e+02,1.976846041275356641e-16,5.145782921578611422e+02
5.180030000000000427e+02,1.981631908565793305e-16,5.160840993126228113e+02
5.182640000000000100e+02,1.969508432779014793e-16,5.131851776801324831e+02
5.185249999999999773e+02,1.979438045864192321e-16,5.160322336509453862e+02
5.187849999999999682e+02,2.003530307507620674e-16,5.225748972249075450e+02
5.190460000000000491e+02,1.989302892420160298e-16,5.191250422821090069e+02
5.193070000000000164e+02,2.030407863341227447e-16,5.301181580131437840e+02
5.195679999999999836e+02,2.076626077324591205e-16,5.424577464773168458e+02
5.198279999999999745e+02,2.056531017527632738e-16,5.374773281947483383e+02
5.200890000000000555e+02,2.057774675857467649e-16,5.380723848124861206e+02
5.203500000000000227e+02,2.065961202373553070e-16,5.404841184791747537e+02
5.206109999999999900e+02,2.079948886232554300e-16,5.444164251434974631e+02
