# Timestamp Wed May  7 14:21:36 2025
# At the Calibration unit focal plane for Spectrograph Grid Pinholes calibration mode
# Source is Thorlabs OSL2IR QTH
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
3.940000000000000000e+02,4.195865185332315407e-16,1.283722961923932334e-18,3.681681606212745658e-16,8.311568039320926573e+02,2.542920296621565157e+00,7.293024398430476367e+02
3.950000000000000000e+02,4.309899197914332554e-16,1.318611613948214106e-18,3.781741285935890339e-16,8.559126109482964466e+02,2.618660570686498712e+00,7.510245389364890798e+02
3.960000000000000000e+02,4.466942315329351147e-16,1.366658881182280251e-18,3.919539506619997138e-16,8.893459813325405321e+02,2.720949808688702731e+00,7.803608067478727435e+02
3.970000000000000000e+02,4.521269090262781962e-16,1.383280132187463533e-18,3.967208790346383252e-16,9.024353086145422367e+02,2.760996543380708879e+00,7.918460984250950787e+02
3.980000000000000000e+02,4.441315504516081735e-16,1.358818370577488348e-18,3.897053141155508284e-16,8.887096886864760563e+02,2.719003074358172345e+00,7.798024887782265751e+02
3.990000000000000000e+02,4.422080103857408583e-16,1.352933308875871844e-18,3.880174948538468521e-16,8.870839424027682298e+02,2.714029111319622434e+00,7.783759700688028715e+02
4.000000000000000000e+02,4.476261252064064872e-16,1.369510005453118916e-18,3.927716451409737529e-16,9.002033689419940856e+02,2.754167934546242869e+00,7.898876724805909362e+02
4.010000000000000000e+02,4.572598234637534303e-16,1.398984259546016806e-18,4.012247789065356091e-16,9.218762655051037882e+02,2.820476058712683809e+00,8.089046573228797570e+02
4.020000000000000000e+02,4.582497956966376803e-16,1.402013074893714729e-18,4.020934346901419098e-16,9.261760576674125787e+02,2.833631252424702485e+00,8.126775301429715910e+02
4.030000000000000000e+02,4.717192031901154850e-16,1.443222663188716828e-18,4.139122295333784677e-16,9.557709345682080766e+02,2.924176637833348469e+00,8.386456938257997535e+02
4.040000000000000000e+02,4.786997375441993996e-16,1.464579574912577808e-18,4.200373321755720335e-16,9.723212366408073422e+02,2.974812208469992392e+00,8.531678340821072197e+02
4.050000000000000000e+02,4.836733532776152159e-16,1.479796328642157740e-18,4.244014546516941833e-16,9.848552442304384158e+02,3.013159945198964351e+00,8.641658578880652612e+02
4.060000000000000000e+02,5.061346554213351972e-16,1.548516575940381942e-18,4.441102296722079713e-16,1.033135596284877465e+03,3.160873453151307633e+00,9.065296794716764452e+02
4.070000000000000000e+02,5.135803653628699900e-16,1.571296690166136128e-18,4.506435028175826036e-16,1.050916081964243858e+03,3.215272764693903884e+00,9.221312501093823357e+02
4.080000000000000000e+02,5.052124823102182356e-16,1.545695191683928659e-18,4.433010645463092617e-16,1.036333297046601501e+03,3.170656803454212636e+00,9.093355170180702771e+02
4.090000000000000000e+02,5.233150082076972778e-16,1.601079783745305900e-18,4.591852108853580664e-16,1.076097729295868248e+03,3.292315895182655439e+00,9.442270047868851179e+02
4.100000000000000000e+02,5.336948105701848386e-16,1.632836739806567469e-18,4.682930172008908764e-16,1.100125049440803650e+03,3.365827367122638414e+00,9.653098896549286110e+02
4.110000000000000000e+02,5.392089969187824929e-16,1.649707366767527937e-18,4.731314659012519804e-16,1.114202602984513078e+03,3.408897575371815147e+00,9.776623051051512903e+02
4.120000000000000000e+02,5.461767147009302408e-16,1.671025066250382833e-18,4.792453225822270165e-16,1.131346437691218171e+03,3.461349056285358827e+00,9.927052433578560340e+02
