# Timestamp Tue Jun  3 17:26:31 2025
# At the Calibration unit focal plane for Spectrograph Ronchi calibration mode
# Source is LDLS 600um Core
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
8.540000000000000000e+02,2.169767991226549636e-12,6.638394870555124663e-15,1.903873110836205184e-12,9.316148137292478234e+06,2.850271100781336281e+04,8.174497921840721741e+06
8.550000000000000000e+02,2.150150775548369173e-12,6.578376092299026373e-15,1.886659892837699453e-12,9.242729578149100766e+06,2.827808727458858266e+04,8.110076462424501777e+06
8.560000000000000000e+02,2.130711550550972164e-12,6.518901875685968142e-15,1.869602853597703389e-12,9.169879775121329352e+06,2.805520364799994786e+04,8.046154060732198879e+06
8.570000000000000000e+02,2.121687838870930276e-12,6.491293872631090842e-15,1.861684955418249329e-12,9.141711804486613721e+06,2.796902387553969311e+04,8.021437942651783116e+06
8.580000000000000000e+02,2.111619486171226384e-12,6.460489795334848799e-15,1.852850432071563794e-12,9.108946803091567010e+06,2.786877950928758946e+04,7.992688138347923756e+06
8.590000000000000000e+02,2.109646545556143442e-12,6.454453592887382311e-15,1.851119266066017899e-12,9.111042647726131603e+06,2.787519173599930946e+04,7.994527147062391043e+06
8.600000000000000000e+02,2.109796390429445692e-12,6.454912042566025913e-15,1.851250748153609928e-12,9.122297112967940047e+06,2.790962471898835065e+04,8.004402430427876301e+06
8.610000000000000000e+02,2.117430806038608962e-12,6.478269500886215357e-15,1.857949601973007460e-12,9.165952357965022326e+06,2.804318773385134773e+04,8.042707930109401233e+06
8.620000000000000000e+02,2.125969004470841242e-12,6.504392078463863378e-15,1.865441484273714324e-12,9.213601215957090259e+06,2.818896918871719754e+04,8.084517644263156690e+06
8.630000000000000000e+02,2.143819551058080921e-12,6.559005741021559131e-15,1.881104530183965455e-12,9.301740937974480912e+06,2.845863224988238653e+04,8.161856257158182561e+06
8.640000000000000000e+02,2.164281013749900523e-12,6.621607489008746957e-15,1.899058536688279498e-12,9.401401688687352464e+06,2.876354384365790975e+04,8.249304050772617571e+06
8.650000000000000000e+02,2.192351591643009375e-12,6.707489288838319277e-15,1.923689197050317756e-12,9.534359611720480025e+06,2.917032797810531702e+04,8.365968604567749426e+06
8.660000000000000000e+02,2.226693451651304180e-12,6.812558046533244219e-15,1.953822623347630541e-12,9.694904621066011488e+06,2.966151467218597463e+04,8.506839576767463237e+06
8.670000000000000000e+02,2.273161510025349494e-12,6.954726850572306638e-15,1.994596239332766728e-12,9.908652736007934436e+06,3.031547601531518376e+04,8.694393863758213818e+06
8.680000000000000000e+02,2.328470630926305641e-12,7.123944843449169931e-15,2.043127487140415301e-12,1.016145051605848968e+07,3.108890962349864640e+04,8.916212462734444067e+06
8.690000000000000000e+02,2.393115280784180294e-12,7.321724842859503337e-15,2.099850238661077155e-12,1.045559164907718822e+07,3.198883302385575007e+04,9.174307980877205729e+06
8.700000000000000000e+02,2.468689057111619393e-12,7.552942452829384110e-15,2.166162803514070978e-12,1.079818742929667793e+07,3.303700318733818858e+04,9.474920256698049605e+06
8.710000000000000000e+02,2.553616251731508776e-12,7.812776801669884925e-15,2.240682569161530199e-12,1.118250254026216455e+07,3.421281344522107247e+04,9.812139355151800439e+06
8.720000000000000000e+02,2.647297150764450403e-12,8.099393067613472015e-15,2.322883313844354881e-12,1.160604884598592855e+07,3.550865135725966684e+04,1.018378204963437840e+07
8.730000000000000000e+02,2.754624663758217740e-12,8.427761084197818493e-15,2.417058344017164651e-12,1.209043404454964586e+07,3.699062557317595201e+04,1.060880811627443507e+07
8.740000000000000000e+02,2.890020220751445648e-12,8.842003148176146419e-15,2.535861811175134436e-12,1.269923415252269246e+07,3.885324661390624533e+04,1.114300262929646857e+07
8.750000000000000000e+02,3.057787788615107295e-12,9.355287225761821432e-15,2.683070251256073699e-12,1.345180651100160554e+07,4.115573817265759135e+04,1.180335077852722444e+07
