# Timestamp Wed May  7 14:21:16 2025
# At the Calibration unit focal plane for flat field calibration mode
# Source is LDLS 100um Core
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
4.020000000000000000e+02,9.925708778871890240e-10,3.036765889750253417e-12,8.709359768646322453e-10,2.006101020164152861e+09,6.137656549419818446e+06,1.760262758670599222e+09
4.030000000000000000e+02,9.949732668872480273e-10,3.044115987493217224e-12,8.730439643718105037e-10,2.015958906765012980e+09,6.167816706685605459e+06,1.768912607550727606e+09
4.040000000000000000e+02,9.974814740901023678e-10,3.051789835525377476e-12,8.752448025578419583e-10,2.026055885029670238e+09,6.198708363761954010e+06,1.777772248533776760e+09
4.050000000000000000e+02,1.000183305929491576e-09,3.060056077213994494e-12,8.776155375902573361e-10,2.036572342390367746e+09,6.230883415141618811e+06,1.786999963419076204e+09
4.060000000000000000e+02,1.002862382475766093e-09,3.068252699191333128e-12,8.799663058838943828e-10,2.047069518779090405e+09,6.262999476479041390e+06,1.796210760124993086e+09
4.070000000000000000e+02,1.005606052111642164e-09,3.076646943419722568e-12,8.823737516872631407e-10,2.057725807991143227e+09,6.295602342744229361e+06,1.805561171124766827e+09
4.080000000000000000e+02,1.009376447146399342e-09,3.088182449132731899e-12,8.856821025122961372e-10,2.070515789018254995e+09,6.334733228990219533e+06,1.816783800025222778e+09
4.090000000000000000e+02,1.011639731683112441e-09,3.095106957430335223e-12,8.876680321550241909e-10,2.080244596573117256e+09,6.364498469527436420e+06,1.825320387890421867e+09
4.100000000000000000e+02,1.012519547054549835e-09,3.097798748383286068e-12,8.884400302833739978e-10,2.087144365471923113e+09,6.385608279724220745e+06,1.831374622504693031e+09
4.110000000000000000e+02,1.014425616636683123e-09,3.103630359222840449e-12,8.901125199871025969e-10,2.096173596971728563e+09,6.413233170641466044e+06,1.839297364075913668e+09
4.120000000000000000e+02,1.017407619141494938e-09,3.112753781732513678e-12,8.927290920852779222e-10,2.107450674139245749e+09,6.447735334709883668e+06,1.849192488381772757e+09
4.130000000000000000e+02,1.019310791133868860e-09,3.118576527409952586e-12,8.943990392852681779e-10,2.116517630660069704e+09,6.475475645149877295e+06,1.857148331949802876e+09
4.140000000000000000e+02,1.021322334635129086e-09,3.124730835204453675e-12,8.961640775745287169e-10,2.125829293810676098e+09,6.503964634362212382e+06,1.865318894499019146e+09
4.150000000000000000e+02,1.025079819317477524e-09,3.136226841755546225e-12,8.994611001502273245e-10,2.138804047344159126e+09,6.543660831214439124e+06,1.876703652902686834e+09
4.160000000000000000e+02,1.029794361556456337e-09,3.150650961358564122e-12,9.035978973723207992e-10,2.153818272536379814e+09,6.589596781926410273e+06,1.889877955288514376e+09
4.170000000000000000e+02,1.032319617149277499e-09,3.158376968858909339e-12,9.058136947481697397e-10,2.164289996738304615e+09,6.621634972419131547e+06,1.899066418853629112e+09
4.180000000000000000e+02,1.035089994846108081e-09,3.166852926273021727e-12,9.082445756650158541e-10,2.175302251612233162e+09,6.655326913937270641e+06,1.908729173594653845e+09
4.190000000000000000e+02,1.038284851561317625e-09,3.176627575229114267e-12,9.110479176894428170e-10,2.187236565129171371e+09,6.691839889497229829e+06,1.919200993020998478e+09
4.200000000000000000e+02,1.041192882728175671e-09,3.185524682781416274e-12,9.135995832898395912e-10,2.198597339094186783e+09,6.726598123520336114e+06,1.929169557474774361e+09
4.210000000000000000e+02,1.043009174005981241e-09,3.191081617325004180e-12,9.151932965989318691e-10,2.207676532209744453e+09,6.754375871763835661e+06,1.937136138100303411e+09
4.220000000000000000e+02,1.044399792889682810e-09,3.195336209199245856e-12,9.164135016673105530e-10,2.215870852687009811e+09,6.779446356370448135e+06,1.944326283074938059e+09
4.230000000000000000e+02,1.045855684536467273e-09,3.199790502782328140e-12,9.176909806281082081e-10,2.224217971638640881e+09,6.804984327184136957e+06,1.951650501788284540e+09
4.240000000000000000e+02,1.047242812885047676e-09,3.204034415380933711e-12,9.189081229100569477e-10,2.232433145617196083e+09,6.830118612978964113e+06,1.958858944765531301e+09
4.250000000000000000e+02,1.047662974654590052e-09,3.205319898320589763e-12,9.192767958273770118e-10,2.238596099689295292e+09,6.848974141710663214e+06,1.964266657750805855e+09
4.260000000000000000e+02,1.047292293127882028e-09,3.204185799949032164e-12,9.189515395814388043e-10,2.243069466427741528e+09,6.862660386014519259e+06,1.968191834397652149e+09
4.270000000000000000e+02,1.047748865121580077e-09,3.205582679796674654e-12,9.193521608208880847e-10,2.249315059863824844e+09,6.881768749488086440e+06,1.973672059680841208e+09
4.280000000000000000e+02,1.048269808350181570e-09,3.207176503131972039e-12,9.198092649026226279e-10,2.255703760552427292e+09,6.901314948921489529e+06,1.979277855094633341e+09
4.290000000000000000e+02,1.048720197630644259e-09,3.208554466997817044e-12,9.202044610913161344e-10,2.261945524301390171e+09,6.920411595485488884e+06,1.984754720000878334e+09
4.300000000000000000e+02,1.050953308240932222e-09,3.215386658310740341e-12,9.221639144806376075e-10,2.272045864975368977e+09,6.951313539837196469e+06,1.993617311345772743e+09
4.310000000000000000e+02,1.052667856780694146e-09,3.220632311430196471e-12,9.236683531465573798e-10,2.281044978745496273e+09,6.978846285703442991e+06,2.001513625973686457e+09
4.320000000000000000e+02,1.053001093033874816e-09,3.221651846165128043e-12,9.239607528614356114e-10,2.287061197539638042e+09,6.997252878548694775e+06,2.006792585400403261e+09
4.330000000000000000e+02,1.056303528633443624e-09,3.231755632207304500e-12,9.268584904830202662e-10,2.299544634983816624e+09,7.035445896157682873e+06,2.017746236194810629e+09
4.340000000000000000e+02,1.058089156988422327e-09,3.237218753684042222e-12,9.284252984665174895e-10,2.308751604489569664e+09,7.063614575660505332e+06,2.025824934813819408e+09
4.350000000000000000e+02,1.059944333599857577e-09,3.242894657721304894e-12,9.300531318941675991e-10,2.318128633061529160e+09,7.092303550069220364e+06,2.034052852558888912e+09
4.360000000000000000e+02,1.059820797087071286e-09,3.242516698346789794e-12,9.299447342010265524e-10,2.323186865409568310e+09,7.107779187929615378e+06,2.038491222280782461e+09
4.370000000000000000e+02,1.062224052568161221e-09,3.249869447084354999e-12,9.320534820060534976e-10,2.333795429724919319e+09,7.140236040099864826e+06,2.047799756845879316e+09
4.380000000000000000e+02,1.063193219020851625e-09,3.252834607246302715e-12,9.329038816601468060e-10,2.341270135400367260e+09,7.163104866635900922e+06,2.054358472434109449e+09
4.390000000000000000e+02,1.064733417718418154e-09,3.257546837851097155e-12,9.342553362384699501e-10,2.350014934029088497e+09,7.189859536534097046e+06,2.062031637047201633e+09
4.400000000000000000e+02,1.066389389581197885e-09,3.262613275905355079e-12,9.357083765241575859e-10,2.359031329390282154e+09,7.217445155346185900e+06,2.069943115488332748e+09
4.410000000000000000e+02,1.069122722789258034e-09,3.270975895881902645e-12,9.381067525804101640e-10,2.370453095777088165e+09,7.252389995394264348e+06,2.079965198028963804e+09
4.420000000000000000e+02,1.072799310006701284e-09,3.282224397023089904e-12,9.413327912957187850e-10,2.383998466681559086e+09,7.293831993384645320e+06,2.091850647323819876e+09
4.430000000000000000e+02,1.075266641377996537e-09,3.289773185642608191e-12,9.434977627914391071e-10,2.394887491857479095e+09,7.327146914226625115e+06,2.101405273587770939e+09
4.440000000000000000e+02,1.079275299504114705e-09,3.302037656152742860e-12,9.470151786846181522e-10,2.409241995876455307e+09,7.371064451140361838e+06,2.114000700532782793e+09
4.450000000000000000e+02,1.083772928634684937e-09,3.315798131130143225e-12,9.509616444813440859e-10,2.424730785532603741e+09,7.418452329577244818e+06,2.127591411735536337e+09
4.460000000000000000e+02,1.087657146460780432e-09,3.327681877133002830e-12,9.543698696490282210e-10,2.438889327911051750e+09,7.461770322781898081e+06,2.140014891219038010e+09
4.470000000000000000e+02,1.091754705301412052e-09,3.340218338957232057e-12,9.579652918915408516e-10,2.453566381446612358e+09,7.506674698410672136e+06,2.152893340751728535e+09
4.480000000000000000e+02,1.094545905148259890e-09,3.348758001640491831e-12,9.604144433016783086e-10,2.465342209685371876e+09,7.542702789014280774e+06,2.163226096526656151e+09
4.490000000000000000e+02,1.098102115142287860e-09,3.359638209237999712e-12,9.635348564571370664e-10,2.478873050270926952e+09,7.584100331562906504e+06,2.175098796124960423e+09
4.500000000000000000e+02,1.100717920846826295e-09,3.367641254375355989e-12,9.658301074536399145e-10,2.490312038114992142e+09,7.619097860577729531e+06,2.185135989714117527e+09
4.510000000000000000e+02,1.102298902110719116e-09,3.372478259048254862e-12,9.672173468862577500e-10,2.499430894177649021e+09,7.646996957419623621e+06,2.193137372778794765e+09
4.520000000000000000e+02,1.102982571704512278e-09,3.374569942925490757e-12,9.678172359811206423e-10,2.506526507845347404e+09,7.668705953757275827e+06,2.199363452305010796e+09
4.530000000000000000e+02,1.103092255326947664e-09,3.374905519447728708e-12,9.679134783905846812e-10,2.512321727818538666e+09,7.686436401758779772e+06,2.204448495278707504e+09
4.540000000000000000e+02,1.103831818914759657e-09,3.377168210734369670e-12,9.685624119329184284e-10,2.519555785758174419e+09,7.708568967689311132e+06,2.210796053381322384e+09
4.550000000000000000e+02,1.103768367018351983e-09,3.376974079958479078e-12,9.685067357685124469e-10,2.524960316708648205e+09,7.725104104480180889e+06,2.215538284437773705e+09
4.560000000000000000e+02,1.106054023779983831e-09,3.383967035972033906e-12,9.705122960250318539e-10,2.535749798107957363e+09,7.758114471610094421e+06,2.225005565547584534e+09
4.570000000000000000e+02,1.108608013644002934e-09,3.391780955838724284e-12,9.727533064220493235e-10,2.547178794546553135e+09,7.793081431967306882e+06,2.235033992131104469e+09
4.580000000000000000e+02,1.111571785221978373e-09,3.400848600914273273e-12,9.753538817078788427e-10,2.559577061999327183e+09,7.831013872391842306e+06,2.245912910116684914e+09
4.590000000000000000e+02,1.114947811654067086e-09,3.411177537759252261e-12,9.783161919509627301e-10,2.572956488432462692e+09,7.871948164059814066e+06,2.257652750656067848e+09
4.600000000000000000e+02,1.119389371470501396e-09,3.424766468936181410e-12,9.822134594647580705e-10,2.588834142164055824e+09,7.920525770289813168e+06,2.271584672467515469e+09
4.610000000000000000e+02,1.123086070108099648e-09,3.436076500871876270e-12,9.854571450401036048e-10,2.603030056912187099e+09,7.963958104082128033e+06,2.284040944512256622e+09
4.620000000000000000e+02,1.125898362233431230e-09,3.444680695281044283e-12,9.879248039690236304e-10,2.615208865519584179e+09,8.001219111210873351e+06,2.294727297303614616e+09
4.630000000000000000e+02,1.128897471494627479e-09,3.453856455830680177e-12,9.905563864709037997e-10,2.627850826053356171e+09,8.039897129460055381e+06,2.305820044927242279e+09
4.640000000000000000e+02,1.132504966316083499e-09,3.464893569114285446e-12,9.937217997389685912e-10,2.641942203975177765e+09,8.083009633328449912e+06,2.318184590642943859e+09
4.650000000000000000e+02,1.135277792582048533e-09,3.473377017914042694e-12,9.961548291642976975e-10,2.654118519611124516e+09,8.120263013222876936e+06,2.328868755964798927e+09
4.660000000000000000e+02,1.137402559353275301e-09,3.479877731765602935e-12,9.980192157433668997e-10,2.664804387423963547e+09,8.152956375076778233e+06,2.338245120846702099e+09
4.670000000000000000e+02,1.141775062373635173e-09,3.493255384002713655e-12,1.001855889047228953e-09,2.680789110751572132e+09,8.201861560227589682e+06,2.352270991377858162e+09
4.680000000000000000e+02,1.145409708283748944e-09,3.504375565913197140e-12,1.005045126165509328e-09,2.695081666549997807e+09,8.245589566854582168e+06,2.364812061565904617e+09
4.690000000000000000e+02,1.147978734494700438e-09,3.512235489411958725e-12,1.007299330275737286e-09,2.706898071784889698e+09,8.281741802585263737e+06,2.375180421816595554e+09
4.700000000000000000e+02,1.147468477962374171e-09,3.510674361973191890e-12,1.006851603285822974e-09,2.711463975074489594e+09,8.295711162028157152e+06,2.379186795094705105e+09
4.710000000000000000e+02,1.144341979049407277e-09,3.501108853388606726e-12,1.004108242135909565e-09,2.709829422485022068e+09,8.290710256138933823e+06,2.377752549250947475e+09
4.720000000000000000e+02,1.141360153474230250e-09,3.491985972194311249e-12,1.001491825285473042e-09,2.708506749320446014e+09,8.286663543869859539e+06,2.376591963472817421e+09
4.730000000000000000e+02,1.139134111260081948e-09,3.485175406605827283e-12,9.995385740935297876e-10,2.708951405862337112e+09,8.288023968449253589e+06,2.376982129443135738e+09
4.740000000000000000e+02,1.135882838420486674e-09,3.475228152784950382e-12,9.966857294758903008e-10,2.706930444501310825e+09,8.281840846757499501e+06,2.375208827408607483e+09
4.750000000000000000e+02,1.132826407539339136e-09,3.465877017011145048e-12,9.940038498494620902e-10,2.705342099452921391e+09,8.276981312620884739e+06,2.373815126588710308e+09
4.760000000000000000e+02,1.130953437749568422e-09,3.460146674829219164e-12,9.923604037139437536e-10,2.706555235639993191e+09,8.280692897027192637e+06,2.374879598631660461e+09
4.770000000000000000e+02,1.131114438306203936e-09,3.460639255268071039e-12,9.925016744082516902e-10,2.712627385983204365e+09,8.299270612181347795e+06,2.380207635458703518e+09
4.780000000000000000e+02,1.133550580241397750e-09,3.468092619955875161e-12,9.946392785868321182e-10,2.724168815260875702e+09,8.334581560276060365e+06,2.390334716764735222e+09
4.790000000000000000e+02,1.132284172481721241e-09,3.464218051426031548e-12,9.935280631523931962e-10,2.726818092603039265e+09,8.342687011729859747e+06,2.392659337606819153e+09
4.800000000000000000e+02,1.129382324651366945e-09,3.455339861762414214e-12,9.909818231496422444e-10,2.725507872461821079e+09,8.338678399426642805e+06,2.391509678792500496e+09
4.810000000000000000e+02,1.127154616801991833e-09,3.448524200170859581e-12,9.890271104382491754e-10,2.725798746514621258e+09,8.339568327210576274e+06,2.391764907595766068e+09
4.820000000000000000e+02,1.124186556625422601e-09,3.439443434148268297e-12,9.864227721014487537e-10,2.724273103536720276e+09,8.334900629761012271e+06,2.390426225002002716e+09
4.830000000000000000e+02,1.122273689048189315e-09,3.433591024874971630e-12,9.847443174650035437e-10,2.725279999046131611e+09,8.337981221792918630e+06,2.391309730194051266e+09
4.840000000000000000e+02,1.119905453199485506e-09,3.426345418536474126e-12,9.826662978008288153e-10,2.725159574401966095e+09,8.337612783165680245e+06,2.391204063024641514e+09
4.850000000000000000e+02,1.118123482235485027e-09,3.420893486830074551e-12,9.811026990122165699e-10,2.726444891323329926e+09,8.341545204185954295e+06,2.392331870391780376e+09
4.860000000000000000e+02,1.116835450686531204e-09,3.416952760419572779e-12,9.799725096823538477e-10,2.728919200772520065e+09,8.349115342201671563e+06,2.394502964834711075e+09
4.870000000000000000e+02,1.114145608256698052e-09,3.408723200272585768e-12,9.776122948136431207e-10,2.727948271598854065e+09,8.346144789003266022e+06,2.393651018472821712e+09
4.880000000000000000e+02,1.111380678812622837e-09,3.400263911761918745e-12,9.751861944917563748e-10,2.726766069686073780e+09,8.342527847862325609e+06,2.392613689854083538e+09
4.890000000000000000e+02,1.109206838654627465e-09,3.393613058116462434e-12,9.732787482390703959e-10,2.727009271503835201e+09,8.343271922669433057e+06,2.392827088430897236e+09
4.900000000000000000e+02,1.103248118331517552e-09,3.375382381570421076e-12,9.680502411157123936e-10,2.717906374974578857e+09,8.315421653944225982e+06,2.384839709133731365e+09
4.910000000000000000e+02,1.095542036885328034e-09,3.351805661962004994e-12,9.612885037711493283e-10,2.704430065916018963e+09,8.274190950343613513e+06,2.373014858479810715e+09
4.920000000000000000e+02,1.089278910066989315e-09,3.332643655188648226e-12,9.557928937393819550e-10,2.694445569396474838e+09,8.243643430632554926e+06,2.364253915132106304e+09
4.930000000000000000e+02,1.085132248689534822e-09,3.319956964386069727e-12,9.521543862454007076e-10,2.689644035213376999e+09,8.228953159589403309e+06,2.360040786420223713e+09
4.940000000000000000e+02,1.077803759993883971e-09,3.297535488005717873e-12,9.457239694325737675e-10,2.676898227435790539e+09,8.189957421190672554e+06,2.348856917544954777e+09
4.950000000000000000e+02,1.073408432770213141e-09,3.284088005226909914e-12,9.418672689243583339e-10,2.671378452595553398e+09,8.173069696266066283e+06,2.344013565196367264e+09
4.960000000000000000e+02,1.070375835350888294e-09,3.274809787816427822e-12,9.392063020809032830e-10,2.669212741749826908e+09,8.166443714212912135e+06,2.342113252046897888e+09
4.970000000000000000e+02,1.067656028624517661e-09,3.266488552046407394e-12,9.368197948995150236e-10,2.667798120796306610e+09,8.162115688119983301e+06,2.340871986249668598e+09
4.980000000000000000e+02,1.065346785333318317e-09,3.259423433157592009e-12,9.347935385318893325e-10,2.667384108074372292e+09,8.160849018162298016e+06,2.340508708843041420e+09
4.990000000000000000e+02,1.063450227811448094e-09,3.253620924421264127e-12,9.331293952300969923e-10,2.667982220602879047e+09,8.162678940604379401e+06,2.341033525489283085e+09
5.000000000000000000e+02,1.060668291767749129e-09,3.245109604299768697e-12,9.306883723875255193e-10,2.666335575082325935e+09,8.157641036449898034e+06,2.339588668646369457e+09
5.010000000000000000e+02,1.058395864949513311e-09,3.238157125235239143e-12,9.286944208069528082e-10,2.665944335544023514e+09,8.156444040939442813e+06,2.339245373676638603e+09
5.020000000000000000e+02,1.058178161262070647e-09,3.237491061836818827e-12,9.285033956843001293e-10,2.670716123446754456e+09,8.171043303379000165e+06,2.343432401375156879e+09
5.030000000000000000e+02,1.057023058059793816e-09,3.233957029072042926e-12,9.274898449563200056e-10,2.673115124203500748e+09,8.178383034807629883e+06,2.345537415852332592e+09
5.040000000000000000e+02,1.055263019527414908e-09,3.228572199536089307e-12,9.259454908828055745e-10,2.673969642241414070e+09,8.180997428688734770e+06,2.346287216716611862e+09
5.050000000000000000e+02,1.054590362812694213e-09,3.226514209510104138e-12,9.253552650903898489e-10,2.677567286176021099e+09,8.192004403230783530e+06,2.349443986277762413e+09
5.060000000000000000e+02,1.054570296578316836e-09,3.226452816961269243e-12,9.253376578788255485e-10,2.682818351275155067e+09,8.208070011977890506e+06,2.354051558002442360e+09
5.070000000000000000e+02,1.053695307847061642e-09,3.223775793091046858e-12,9.245698949085644795e-10,2.685890000394471645e+09,8.217467707879140973e+06,2.356746790943400383e+09
5.080000000000000000e+02,1.053323278655162077e-09,3.222637571544231961e-12,9.242434561474768266e-10,2.690237433669292927e+09,8.230768659348768182e+06,2.360561466681338787e+09
5.090000000000000000e+02,1.052331803313617270e-09,3.219604157442721651e-12,9.233734814541192863e-10,2.692995916976527214e+09,8.239208225934366696e+06,2.362981910810189724e+09
5.100000000000000000e+02,1.052768346399644857e-09,3.220939758942411771e-12,9.237565282344985532e-10,2.699406016409345627e+09,8.258819894724132493e+06,2.368606482652560234e+09
5.110000000000000000e+02,1.052287628871172139e-09,3.219469005945730664e-12,9.233347203821994125e-10,2.703463943454846859e+09,8.271235103259269148e+06,2.372167129790367126e+09
5.120000000000000000e+02,1.051520357547073292e-09,3.217121542971432213e-12,9.226614745565745828e-10,2.706779402031682491e+09,8.281378733038580045e+06,2.375076294484496117e+09
5.130000000000000000e+02,1.051346833577121710e-09,3.216590647208980836e-12,9.225092151344556960e-10,2.711618530040540218e+09,8.296184022213209420e+06,2.379322410075293064e+09
5.140000000000000000e+02,1.050046033280968270e-09,3.212610854877027070e-12,9.213678218074141455e-10,2.713542790881939888e+09,8.302071289124144241e+06,2.381010861784871578e+09
5.150000000000000000e+02,1.049876610550044804e-09,3.212092506835916030e-12,9.212191610367354784e-10,2.718383380760548592e+09,8.316881050882337615e+06,2.385258260100144863e+09
5.160000000000000000e+02,1.049164025177560279e-09,3.209912355271019980e-12,9.205938996561020641e-10,2.721813157323384285e+09,8.327374435997216962e+06,2.388267733647806644e+09
5.170000000000000000e+02,1.049732523990988164e-09,3.211651674692375761e-12,9.210927316090132529e-10,2.728565685788541317e+09,8.348033764786114916e+06,2.394192771452286720e+09
5.180000000000000000e+02,1.049110939783714355e-09,3.209749940760513425e-12,9.205473196280391549e-10,2.732224569170257092e+09,8.359228101125923917e+06,2.397403275853817940e+09
5.190000000000000000e+02,1.049374342750797155e-09,3.210555820888085596e-12,9.207784437981675739e-10,2.738186444885187626e+09,8.377468431578263640e+06,2.402634551690543175e+09
5.200000000000000000e+02,1.050475478338845970e-09,3.213924739993283127e-12,9.217446403896685057e-10,2.746341119840120316e+09,8.402417620897471905e+06,2.409789909515473366e+09
5.210000000000000000e+02,1.053212521820319074e-09,3.222298711533726803e-12,9.241462720427469128e-10,2.758791975205562115e+09,8.440510953791212291e+06,2.420714971011921883e+09
5.220000000000000000e+02,1.055697914493955822e-09,3.229902758622032874e-12,9.263270915130035115e-10,2.770609911341604233e+09,8.476667873306693509e+06,2.431084674559014320e+09
5.230000000000000000e+02,1.059325981048811438e-09,3.241002811026332130e-12,9.295105555451229008e-10,2.785457456453134060e+09,8.522093867102924734e+06,2.444112722725486755e+09
5.240000000000000000e+02,1.062350629580856904e-09,3.250256708853911499e-12,9.321645476001151758e-10,2.798751784315580845e+09,8.562767800097785890e+06,2.455777893124486446e+09
5.250000000000000000e+02,1.067170245641011521e-09,3.265002301314093974e-12,9.363935423399148280e-10,2.816814373863907337e+09,8.618030207088485360e+06,2.471626997126472473e+09
5.260000000000000000e+02,1.067924351197528305e-09,3.267309483684964908e-12,9.370552358009621298e-10,2.824174000653091908e+09,8.640546950318209827e+06,2.478084736205661774e+09
5.270000000000000000e+02,1.070216956855534272e-09,3.274323699813994062e-12,9.390668933992296018e-10,2.835617577993296146e+09,8.675558520874686539e+06,2.488125956869753838e+09
5.280000000000000000e+02,1.071991054510533432e-09,3.279751543168874032e-12,9.406235837158938641e-10,2.845707776679546356e+09,8.706429435863075778e+06,2.496979649079899788e+09
5.290000000000000000e+02,1.072335705146123974e-09,3.280806000152611335e-12,9.409259990342074328e-10,2.852014017206132412e+09,8.725723348822180182e+06,2.502513089437384605e+09
5.300000000000000000e+02,1.070284232971414920e-09,3.274529530771211175e-12,9.391259251429665741e-10,2.851938881220965385e+09,8.725493470632188022e+06,2.502447161014441013e+09
5.310000000000000000e+02,1.067036954404643423e-09,3.264594497409080186e-12,9.362765853187689220e-10,2.848650692754478455e+09,8.715433273626051843e+06,2.499561924606668472e+09
5.320000000000000000e+02,1.064357953957384460e-09,3.256398108256318554e-12,9.339258837985702784e-10,2.846849831600445747e+09,8.709923547472910956e+06,2.497981750532124043e+09
