# Timestamp Tue Jun  3 17:29:50 2025
# At the Calibration unit focal plane for Spectrograph Grid Pinholes calibration mode
# Source is Thorlabs SLS201L QTH
# nm, W/nm, W/mm^2/nm, W/mm^2/sr/nm, photons/s/nm, photons/s/mm^2/nm, photons/s/mm^2/sr/nm
4.150000000000000000e+02,3.358292053405359268e-19,1.027467859757197950e-21,2.946749129246318345e-19,7.006994480458643704e-01,2.143786635491388634e-03,6.148320204309815074e-01
4.160000000000000000e+02,3.388341494956890686e-19,1.036661472137200177e-21,2.973116152816089206e-19,7.086727309713759526e-01,2.168180856757543403e-03,6.218282149680710580e-01
4.170000000000000000e+02,3.486972558171641856e-19,1.066837599113434061e-21,3.059660442300975728e-19,7.310545785608721925e-01,2.236658013224243624e-03,6.414672722169466601e-01
4.180000000000000000e+02,3.575719300924915265e-19,1.093989622935979790e-21,3.137531688390628679e-19,7.514583548449546013e-01,2.299083269920761900e-03,6.593706615119572234e-01
4.190000000000000000e+02,3.602967850722766446e-19,1.102326303813361106e-21,3.161441056341109046e-19,7.589962440687980649e-01,2.322145406223219410e-03,6.659848178013699771e-01
4.200000000000000000e+02,3.715883962538836910e-19,1.136872934628902687e-21,3.260519828788694984e-19,7.846512138091058519e-01,2.400636664374756861e-03,6.884958914485932446e-01
4.210000000000000000e+02,3.816210553974528291e-19,1.167567807659566518e-21,3.348551867471451869e-19,8.077549739684648511e-01,2.471322508922461220e-03,7.087683942712325047e-01
4.220000000000000000e+02,3.841494542724209565e-19,1.175303432016720676e-21,3.370737422106715571e-19,8.150380578328892955e-01,2.493605069437185903e-03,7.151589704017267124e-01
4.230000000000000000e+02,3.949402041997364198e-19,1.208317680202048801e-21,3.465421363963375572e-19,8.399180813297562054e-01,2.569725383235126493e-03,7.369900638293152006e-01
4.240000000000000000e+02,4.035607340248351166e-19,1.234692150285393126e-21,3.541062607642563526e-19,8.602802977703876142e-01,2.632023487787866784e-03,7.548569862445686507e-01
4.250000000000000000e+02,4.147560685318377352e-19,1.268944223071950901e-21,3.639296595888698730e-19,8.862309156663200627e-01,2.711419280068271594e-03,7.776274777539955441e-01
4.260000000000000000e+02,4.213209448742078584e-19,1.289029431081855592e-21,3.696900411571950037e-19,9.023766843459657405e-01,2.760817182709254022e-03,7.917946582853951920e-01
4.270000000000000000e+02,4.302720150923857075e-19,1.316415187928946361e-21,3.775441997448889759e-19,9.237111636221656541e-01,2.826089920792660814e-03,8.105146972904355707e-01
4.280000000000000000e+02,4.382320669039620390e-19,1.340768928664816592e-21,3.845287845789367485e-19,9.430031404469371159e-01,2.885113632320470637e-03,8.274425329300399978e-01
4.290000000000000000e+02,4.470044888627150118e-19,1.367608112010134074e-21,3.922261874126552200e-19,9.641273289195815277e-01,2.949742986688525144e-03,8.459780512821977183e-01
4.300000000000000000e+02,4.596293036058432639e-19,1.406233672794222837e-21,4.033038903817837021e-19,9.936681777300785390e-01,3.040123073411341720e-03,8.718988077635344558e-01
4.310000000000000000e+02,4.595822795200819389e-19,1.406089802827031600e-21,4.032626288769571165e-19,9.958771366171710326e-01,3.046881372641783298e-03,8.738370691099474064e-01
4.320000000000000000e+02,4.745319899464588127e-19,1.451828370919117880e-21,4.163803224786020699e-19,1.030657715720815659e+00,3.153292389326591179e-03,9.043554515372353997e-01
4.330000000000000000e+02,4.817435627907554497e-19,1.473892143807181786e-21,4.227081509287450591e-19,1.048742899388623195e+00,3.208623922918601643e-03,9.202243808554381177e-01
4.340000000000000000e+02,4.916298042426279737e-19,1.504139052605057895e-21,4.313828799060189958e-19,1.072736727206136553e+00,3.282032925241806180e-03,9.412778777235408789e-01
4.350000000000000000e+02,5.011379766797725078e-19,1.533229261046843033e-21,4.397258704513077853e-19,1.096003116418808876e+00,3.353216332606218618e-03,9.616930801725436240e-01
4.360000000000000000e+02,5.061987994916199756e-19,1.548712824418964311e-21,4.441665131878319653e-19,1.109616272389875924e+00,3.394865718686116210e-03,9.736380077923316723e-01
4.370000000000000000e+02,5.162784028518121654e-19,1.579551323057569852e-21,4.530109084793839324e-19,1.134306998724192717e+00,3.470406878713715604e-03,9.953030015359013438e-01
4.380000000000000000e+02,5.279979218247408657e-19,1.615407135729635530e-21,4.632942554246398467e-19,1.162710355752823110e+00,3.557306814728911169e-03,1.020225660512781740e+00
4.390000000000000000e+02,5.285155039560344618e-19,1.616990675803672870e-21,4.637484102957614519e-19,1.166507321451478951e+00,3.568923613262003566e-03,1.023557325891600422e+00
4.400000000000000000e+02,5.382159024295663192e-19,1.646668998891401896e-21,4.722600704791683285e-19,1.190623414122720991e+00,3.642706684324871404e-03,1.044718104629633437e+00
4.410000000000000000e+02,5.437337913863583926e-19,1.663550953964559105e-21,4.771017680504732021e-19,1.205563609861156626e+00,3.688416142274361913e-03,1.057827449523673691e+00
4.420000000000000000e+02,5.545397561609632870e-19,1.696611751902953267e-21,4.865835125753260993e-19,1.232310569246585219e+00,3.770248337562119231e-03,1.081296694611836084e+00
4.430000000000000000e+02,5.613560493446435715e-19,1.717466168545519945e-21,4.925645010314462063e-19,1.250280190345284925e+00,3.825226308022451008e-03,1.097064223011215311e+00
4.440000000000000000e+02,5.726635631909391311e-19,1.752061453488195721e-21,5.024863321439978474e-19,1.278344002296515791e+00,3.911087407484962163e-03,1.121688946565787104e+00
4.450000000000000000e+02,5.782959402757719508e-19,1.769293684445686312e-21,5.074284878607671136e-19,1.293824501873899191e+00,3.958449922465211157e-03,1.135272383600007151e+00
4.460000000000000000e+02,5.838532975839855429e-19,1.786296392752684695e-21,5.123048171223282799e-19,1.309193417408032190e+00,4.005471046594758465e-03,1.148757910691596162e+00
4.470000000000000000e+02,5.906158477449870850e-19,1.806986382872451995e-21,5.182386485108786614e-19,1.327326716651630045e+00,4.060949789562524198e-03,1.164669059247676053e+00
4.480000000000000000e+02,5.980284525496392296e-19,1.829665212089044012e-21,5.247428733984689312e-19,1.346992190760373909e+00,4.121116214257877254e-03,1.181924621832650013e+00
4.490000000000000000e+02,6.067968877270904027e-19,1.856492197895891672e-21,5.324367780122163810e-19,1.369792873752959439e+00,4.190874795652365856e-03,1.201931188172373988e+00
4.500000000000000000e+02,6.189668491386427829e-19,1.893726137070943421e-21,5.431153677900437171e-19,1.400377486739011079e+00,4.284448273916162050e-03,1.228767800429963364e+00
4.510000000000000000e+02,6.271776581242155474e-19,1.918847068190460041e-21,5.503199806837050013e-19,1.422107208718055515e+00,4.350930255172939451e-03,1.247834647000256370e+00
4.520000000000000000e+02,6.378874518313514860e-19,1.951613631204399952e-21,5.597173394538897534e-19,1.449598432517702040e+00,4.435039523903413702e-03,1.271956950392952201e+00
4.530000000000000000e+02,6.472764720376082471e-19,1.980339293961328850e-21,5.679557793147732536e-19,1.474189250040405241e+00,4.510275013396089147e-03,1.293534278680705585e+00
4.540000000000000000e+02,6.528549217051425472e-19,1.997406534241556436e-21,5.728506161660478318e-19,1.490176643811637724e+00,4.559188368756494567e-03,1.307562492405156984e+00
4.550000000000000000e+02,6.679559689504629231e-19,2.043608116612893826e-21,5.861011009699924284e-19,1.528003850540274655e+00,4.674920528199430318e-03,1.340754152545734268e+00
4.560000000000000000e+02,6.685512883929258576e-19,2.045429493621480959e-21,5.866234668097716385e-19,1.532726935682122926e+00,4.689370784773229904e-03,1.344898445778058838e+00
4.570000000000000000e+02,6.854358487232030427e-19,2.097087725810964474e-21,6.014389035436016393e-19,1.574882769565127516e+00,4.818346358449527266e-03,1.381888280137888447e+00
4.580000000000000000e+02,6.872633237210338805e-19,2.102678876892887344e-21,6.030424300603371332e-19,1.582536964626614306e+00,4.841764331910219064e-03,1.388604489530590458e+00
4.590000000000000000e+02,7.034154884691045842e-19,2.152096348274858156e-21,6.172152228520054594e-19,1.623266511851779947e+00,4.966376188326596282e-03,1.424342821966166683e+00
4.600000000000000000e+02,7.082890068889986355e-19,2.167006854748820892e-21,6.214915144704269078e-19,1.638074123524079662e+00,5.011680005955042143e-03,1.437335830348901222e+00
4.610000000000000000e+02,7.236567547585590828e-19,2.214024406414151020e-21,6.349760169892546969e-19,1.677253715151813873e+00,5.131549780577796850e-03,1.471714146968559289e+00
4.620000000000000000e+02,7.275506875693844027e-19,2.225937875366680439e-21,6.383927666159013573e-19,1.689936740357243172e+00,5.170353435995004784e-03,1.482842926981128517e+00
4.630000000000000000e+02,7.383861628159061971e-19,2.259088960453835624e-21,6.479004052428877830e-19,1.718817462965131160e+00,5.258713869734167427e-03,1.508184452626732286e+00
4.640000000000000000e+02,7.484302704095455656e-19,2.289818859963150137e-21,6.567136546074273771e-19,1.745961012921212641e+00,5.341759431990456171e-03,1.532001687973083781e+00
4.650000000000000000e+02,7.583097448092528722e-19,2.320045064997045750e-21,6.653824458030079729e-19,1.772820670368540297e+00,5.423936426463682806e-03,1.555569820504770107e+00
4.660000000000000000e+02,7.642836841308484696e-19,2.338322303996718943e-21,6.706243069080395773e-19,1.790629445977754752e+00,5.478422290912374204e-03,1.571196214274240610e+00
4.670000000000000000e+02,7.816865740797226050e-19,2.391566363194096435e-21,6.858945543992348409e-19,1.835332479111264625e+00,5.615191008605547110e-03,1.610421100575378128e+00
4.680000000000000000e+02,7.792228858328647919e-19,2.384028720696502496e-21,6.837327795801565317e-19,1.833465613724387877e+00,5.609479342815301001e-03,1.608783010776839051e+00
4.690000000000000000e+02,7.984468275279999556e-19,2.442844279068112578e-21,7.006009174758405681e-19,1.882712730571302284e+00,5.760150663061563460e-03,1.651995124666512327e+00
4.700000000000000000e+02,8.019509387425426132e-19,2.453565090697066845e-21,7.036756163126392530e-19,1.895007245897411208e+00,5.797765674347016458e-03,1.662783004861440483e+00
4.710000000000000000e+02,8.166353370019252007e-19,2.498491937473513729e-21,7.165605105077299379e-19,1.933812185660667593e+00,5.916489203368653117e-03,1.696832581443644239e+00
4.720000000000000000e+02,8.247329706778310943e-19,2.523266609270280970e-21,7.236658171945724732e-19,1.957134048064033793e+00,5.987842330696695886e-03,1.717296459104264761e+00
4.730000000000000000e+02,8.359333155505507631e-19,2.557534011246968553e-21,7.334936123881078663e-19,1.987915828332883716e+00,6.082019041326376489e-03,1.744306076719834397e+00
4.740000000000000000e+02,8.370892854688742880e-19,2.561070695725375510e-21,7.345079236201523185e-19,1.994873410317981044e+00,6.103305730386265199e-03,1.750411039698100746e+00
4.750000000000000000e+02,8.520711576798053335e-19,2.606907662644652091e-21,7.476538377306520657e-19,2.034860733523919052e+00,6.225646755938711412e-03,1.785498104183306900e+00
4.760000000000000000e+02,8.594622235555245784e-19,2.629520593610406579e-21,7.541391631839261529e-19,2.056832671756811060e+00,6.292869796674478537e-03,1.804777484542729571e+00
4.770000000000000000e+02,8.691723012870433687e-19,2.659228530342005261e-21,7.626593164776972824e-19,2.084440360552638261e+00,6.377335389507977556e-03,1.829001980693120366e+00
4.780000000000000000e+02,8.762919711985138280e-19,2.681011126643296293e-21,7.689065042679530204e-19,2.105920373217142760e+00,6.443053386302140251e-03,1.847849718652999407e+00
4.790000000000000000e+02,8.848309756411302144e-19,2.707136170205888456e-21,7.763990938062558121e-19,2.130890082112123718e+00,6.519448092149927182e-03,1.869759506954230988e+00
4.800000000000000000e+02,8.909001376237610319e-19,2.725704742485033264e-21,7.817245084822775622e-19,2.149985249167448043e+00,6.577869665122253358e-03,1.886514650937623383e+00
4.810000000000000000e+02,8.992839653896112211e-19,2.751355023741590900e-21,7.890809375170063155e-19,2.174739001268994887e+00,6.653603652185547009e-03,1.908234946936551379e+00
4.820000000000000000e+02,9.087894711114738198e-19,2.780437073380628586e-21,7.974215881404509255e-19,2.202295249249524467e+00,6.737911862088803196e-03,1.932414306102048007e+00
4.830000000000000000e+02,9.142142550934943015e-19,2.797034174225385976e-21,8.021815903145199412e-19,2.220037633032467816e+00,6.792194601060138823e-03,1.947982444051851170e+00
4.840000000000000000e+02,9.242729764041084178e-19,2.827808784332422219e-21,8.110076625536295936e-19,2.249110711812913888e+00,6.881143547596242811e-03,1.973492753524166865e+00
4.850000000000000000e+02,9.305416429559626346e-19,2.846987739894176042e-21,8.165081334505787788e-19,2.269043221888596751e+00,6.942126967564985450e-03,1.990982628072049954e+00
4.860000000000000000e+02,9.381223284672226766e-19,2.870180811234855555e-21,8.231598415433113462e-19,2.292244603494571376e+00,7.013111484465258533e-03,2.011340789291349296e+00
4.870000000000000000e+02,9.434225202137070436e-19,2.886396722726355832e-21,8.278105196753558891e-19,2.309938498461917789e+00,7.067245872135422685e-03,2.026866380502254206e+00
4.880000000000000000e+02,9.529980095213264354e-19,2.915692886813845561e-21,8.362125777246916821e-19,2.338175106316779051e+00,7.153635639844931580e-03,2.051642724633733650e+00
4.890000000000000000e+02,9.596588295146036013e-19,2.936071633968313141e-21,8.420571454999549785e-19,2.359342220375269861e+00,7.218396324839141016e-03,2.070215908242725167e+00
4.900000000000000000e+02,9.678302879406939761e-19,2.961072172237866876e-21,8.492272300604498323e-19,2.384297843594470390e+00,7.294747935628733207e-03,2.092113337001611395e+00
4.910000000000000000e+02,9.759413520811439709e-19,2.985887934477160305e-21,8.563443213714619045e-19,2.409186545358681375e+00,7.370894800544423517e-03,2.113952045215625297e+00
4.920000000000000000e+02,9.846823608673513690e-19,3.012631009370174378e-21,8.640141605694472324e-19,2.435715040456193581e+00,7.452058605380220899e-03,2.137229597788678159e+00
4.930000000000000000e+02,9.926582079787455336e-19,3.037033075750866225e-21,8.710126050634781317e-19,2.460434874477232636e+00,7.527688820237190062e-03,2.158920132208621112e+00
4.940000000000000000e+02,1.003201058313322724e-18,3.069288876308844174e-21,8.802634785876217656e-19,2.491610471627860868e+00,7.623070411747457330e-03,2.186275306296054488e+00
4.950000000000000000e+02,1.009455363626754405e-18,3.088423893729808229e-21,8.857513481484919187e-19,2.512219230745316612e+00,7.686122812449749930e-03,2.204358558740590723e+00
4.960000000000000000e+02,1.019064252741446064e-18,3.117822244368506421e-21,8.941827130153534415e-19,2.541256256207929720e+00,7.774961454031066588e-03,2.229837233059905888e+00
4.970000000000000000e+02,1.027583397069458930e-18,3.143886526004733720e-21,9.016578762028552830e-19,2.567666909721071811e+00,7.855764723098807717e-03,2.253011384981494114e+00
4.980000000000000000e+02,1.035783227248907522e-18,3.168973867519023409e-21,9.088528556915380400e-19,2.593363736399980191e+00,7.934384042355323297e-03,2.275559186196008277e+00
4.990000000000000000e+02,1.045059205770014636e-18,3.197353679776778885e-21,9.169921065950629216e-19,2.621842854093701991e+00,8.021515767765776198e-03,2.300548321724165124e+00
5.000000000000000000e+02,1.056951829975125810e-18,3.233739107085078994e-21,9.274273455390164119e-19,2.656993036639331507e+00,8.129057584427048719e-03,2.331391014426889452e+00
5.010000000000000000e+02,1.067440302496529453e-18,3.265828538981751465e-21,9.366305049956901228e-19,2.688725950481454685e+00,8.226144283709692362e-03,2.359235208661844219e+00
5.020000000000000000e+02,1.078041732005202792e-18,3.298263562244835640e-21,9.459327790911701788e-19,2.720849419138319902e+00,8.324425883594306977e-03,2.387422097052626757e+00
5.030000000000000000e+02,1.086910380359613541e-18,3.325397149790938607e-21,9.537146162275360169e-19,2.748697442538389435e+00,8.409626779008758449e-03,2.411857475929867434e+00
5.040000000000000000e+02,1.101012253433123763e-18,3.368541763526110584e-21,9.660883709633610952e-19,2.789895302816965739e+00,8.535671436989241551e-03,2.448006731852861328e+00
5.050000000000000000e+02,1.112915065203157395e-18,3.404958359640936645e-21,9.765325490339858016e-19,2.825651623567594584e+00,8.645067730611730172e-03,2.479381283369345823e+00
5.060000000000000000e+02,1.121916239241939968e-18,3.432497408889354080e-21,9.844306714543038707e-19,2.854145887664261583e+00,8.732245796370101398e-03,2.504383709179878181e+00
5.070000000000000000e+02,1.134833773321121530e-18,3.472018543092732962e-21,9.957652223791525842e-19,2.892713539838153824e+00,8.850243345138340476e-03,2.538225076652742551e+00
5.080000000000000000e+02,1.145628720493470504e-18,3.505045632729318982e-21,1.005237299457179133e-18,2.925989894473016939e+00,8.952052194200574298e-03,2.567423570257652443e+00
5.090000000000000000e+02,1.158792151705856287e-18,3.545319088044608008e-21,1.016787613976030662e-18,2.965435923671598584e+00,9.072737133306715482e-03,2.602035673774759417e+00
5.100000000000000000e+02,1.169164636385274728e-18,3.577053655689252774e-21,1.025888999356198447e-18,2.997858042013525015e+00,9.171932450485264371e-03,2.630484613733842014e+00
5.110000000000000000e+02,1.182175331671827915e-18,3.616859816164404001e-21,1.037305295019841770e-18,3.037162365431393507e+00,9.292183841427907251e-03,2.664972376848361968e+00
5.120000000000000000e+02,1.194518092527956675e-18,3.654622434419960318e-21,1.048135508481595983e-18,3.074878146678300173e+00,9.407575095138360349e-03,2.698066266176859074e+00
5.130000000000000000e+02,1.208669423575126451e-18,3.697918364590796313e-21,1.060552660348611011e-18,3.117382676189240254e+00,9.537617501433276815e-03,2.735362065152526334e+00
5.140000000000000000e+02,1.221890727820017697e-18,3.738368882174346565e-21,1.072153755831545052e-18,3.157626114125134276e+00,9.660742108786398233e-03,2.770673858709976400e+00
5.150000000000000000e+02,1.232356735483313071e-18,3.770389582944264102e-21,1.081337203393000606e-18,3.190868369904003465e+00,9.762446632560563969e-03,2.799842432113601731e+00
5.160000000000000000e+02,1.245095306931366255e-18,3.809363181827135211e-21,1.092514722716946578e-18,3.230111505161312735e+00,9.882510818616400960e-03,2.834276505389364154e+00
5.170000000000000000e+02,1.259932877905497076e-18,3.854758659797334273e-21,1.105534019029730111e-18,3.274938651971553316e+00,1.001965926151443878e-02,2.873610295818855853e+00
5.180000000000000000e+02,1.274514084641599792e-18,3.899369792598095074e-21,1.118328367338240523e-18,3.319247339589486145e+00,1.015522148097442769e-02,2.912489161795920989e+00
5.190000000000000000e+02,1.287055353214536533e-18,3.937739744271027463e-21,1.129332762328090032e-18,3.358379730107313055e+00,1.027494684402545724e-02,2.946826061580084755e+00
5.200000000000000000e+02,1.299002499145651617e-18,3.974291980541254054e-21,1.139815841616502004e-18,3.396084965086671126e+00,1.039030583148040261e-02,2.979910697036606493e+00
5.210000000000000000e+02,1.314606118377181070e-18,4.022031179518986798e-21,1.153507310569291880e-18,3.443488123049328831e+00,1.053533556827246191e-02,3.021504820546009107e+00
5.220000000000000000e+02,1.322983519524954107e-18,4.047661798568040997e-21,1.160858100537816364e-18,3.472083444907120064e+00,1.062282281977133119e-02,3.046595919963500432e+00
5.230000000000000000e+02,1.337386240050981093e-18,4.091726853656243258e-21,1.173495835283313650e-18,3.516606352673017355e+00,1.075904044475724068e-02,3.085662754415148701e+00
5.240000000000000000e+02,1.351468474138565195e-18,4.134811382007189004e-21,1.185852357698733949e-18,3.560429765955797521e+00,1.089311796969214159e-02,3.124115814148499926e+00
5.250000000000000000e+02,1.362586797294160012e-18,4.168827838929641907e-21,1.195608182551490917e-18,3.596571486070558432e+00,1.100369339083993175e-02,3.155828536146469521e+00
5.260000000000000000e+02,1.374737051997889379e-18,4.206001485525645036e-21,1.206269480586017132e-18,3.635553993719909283e+00,1.112296018796626179e-02,3.190033920503997589e+00
5.270000000000000000e+02,1.389851542837082717e-18,4.252244198508628336e-21,1.219531761534522362e-18,3.682512634867484369e+00,1.126662992767243562e-02,3.231238000647025377e+00
5.280000000000000000e+02,1.404255541245781818e-18,4.296313163272800768e-21,1.232170617564169732e-18,3.727737183397551224e+00,1.140499421924604830e-02,3.270920493081356017e+00
5.290000000000000000e+02,1.413299732000831848e-18,4.323983821960463949e-21,1.240106485204137723e-18,3.758851474250579194e+00,1.150018824442979384e-02,3.298221873670130755e+00
5.300000000000000000e+02,1.426071110018363817e-18,4.363057792386942380e-21,1.251312790806497903e-18,3.799988377625605374e+00,1.162604640505319163e-02,3.334317642671915216e+00
5.310000000000000000e+02,1.441360583149835871e-18,4.409835862862615103e-21,1.264728610788894766e-18,3.847976217458838555e+00,1.177286497325313701e-02,3.376424798033701435e+00
5.320000000000000000e+02,1.453747657738831000e-18,4.447734058773544669e-21,1.275597707543602874e-18,3.888354720548306886e+00,1.189640281180254569e-02,3.411855105144277811e+00
