200,0.0046051
201,0.0041229
202,0.0041206
203,0.0044308
204,0.0046413
205,0.0045153
206,0.0046221
207,0.0043711
208,0.0044193
209,0.0044744
210,0.0040885
211,0.0040385
212,0.0041374
213,0.0039824
214,0.0040442
215,0.0041625
216,0.0042039
217,0.0043863
218,0.0044475
219,0.0043684
220,0.0044168
221,0.0046193
222,0.004776
223,0.004825
224,0.0050215
225,0.0052021
226,0.0056421
227,0.0061407
228,0.0064588
229,0.006752
230,0.0069848
231,0.0069806
232,0.0068851
233,0.0067207
234,0.0067959
235,0.0067818
236,0.0067187
237,0.0068217
238,0.0068462
239,0.0069592
240,0.0070543
241,0.0071792
242,0.0074282
243,0.0075489
244,0.0077212
245,0.0078552
246,0.0079441
247,0.0081532
248,0.0083354
249,0.0084918
250,0.0087158
251,0.0088928
252,0.0091202
253,0.0093953
254,0.0096291
255,0.0097859
256,0.010145
257,0.010468
258,0.010926
259,0.011176
260,0.011532
261,0.011714
262,0.011869
263,0.011942
264,0.012052
265,0.012214
266,0.012359
267,0.012516
268,0.012701
269,0.012949
270,0.013092
271,0.013282
272,0.013438
273,0.013602
274,0.01377
275,0.013914
276,0.014052
277,0.014149
278,0.014344
279,0.014431
280,0.014635
281,0.014789
282,0.015029
283,0.015233
284,0.015369
285,0.015521
286,0.015702
287,0.015854
288,0.016026
289,0.016168
290,0.016326
291,0.016404
292,0.016505
293,0.016567
294,0.016677
295,0.016787
296,0.016922
297,0.017036
298,0.017209
299,0.017327
300,0.017418
301,0.01756
302,0.017743
303,0.017829
304,0.0179
305,0.018112
306,0.018226
307,0.018353
308,0.01849
309,0.018633
310,0.018705
311,0.018797
312,0.018832
313,0.018963
314,0.018994
315,0.019055
316,0.019134
317,0.019165
318,0.019278
319,0.019335
320,0.019447
321,0.019524
322,0.019635
323,0.01975
324,0.01982
325,0.019918
326,0.019939
327,0.019999
328,0.020009
329,0.020058
330,0.020112
331,0.020198
332,0.020319
333,0.020443
334,0.020483
335,0.020578
336,0.020632
337,0.020711
338,0.020757
339,0.020816
340,0.020864
341,0.02088
342,0.02096
343,0.020991
344,0.021014
345,0.021056
346,0.021077
347,0.021106
348,0.0212
349,0.021387
350,0.021417
351,0.021217
352,0.021133
353,0.02134
354,0.02144
355,0.021768
356,0.021769
357,0.021709
358,0.021721
359,0.021824
360,0.021881
361,0.021959
362,0.021975
363,0.02198
364,0.022029
365,0.022067
366,0.022109
367,0.022125
368,0.022171
369,0.022204
370,0.022238
371,0.022265
372,0.022332
373,0.02237
374,0.022431
375,0.022489
376,0.022489
377,0.022532
378,0.02253
379,0.022543
380,0.02254
381,0.022544
382,0.022571
383,0.022619
384,0.022675
385,0.022702
386,0.022754
387,0.022761
388,0.022793
389,0.022805
390,0.022815
391,0.022869
392,0.02291
393,0.022957
394,0.023001
395,0.02301
396,0.022999
397,0.023016
398,0.023002
399,0.022975
400,0.022958
401,0.022957
402,0.022971
403,0.022981
404,0.022994
405,0.023012
406,0.02303
407,0.02305
408,0.023094
409,0.023104
410,0.023083
411,0.023086
412,0.023114
413,0.023118
414,0.023125
415,0.023172
416,0.023241
417,0.023261
418,0.023287
419,0.023323
420,0.023353
421,0.023359
422,0.023356
423,0.023355
424,0.023353
425,0.02333
426,0.02329
427,0.023269
428,0.02325
429,0.02323
430,0.02325
431,0.023259
432,0.023238
433,0.023283
434,0.023295
435,0.023309
436,0.02328
437,0.023307
438,0.023303
439,0.023312
440,0.023324
441,0.02336
442,0.023417
443,0.023448
444,0.023513
445,0.023589
446,0.023652
447,0.02372
448,0.02376
449,0.023817
450,0.023854
451,0.023869
452,0.023865
453,0.023849
454,0.023847
455,0.023828
456,0.02386
457,0.023898
458,0.023945
459,0.024001
460,0.02408
461,0.024143
462,0.024187
463,0.024235
464,0.024296
465,0.024339
466,0.024368
467,0.024445
468,0.024506
469,0.024544
470,0.024516
471,0.024432
472,0.024351
473,0.024286
474,0.024199
475,0.024116
476,0.024058
477,0.024043
478,0.024076
479,0.02403
480,0.023949
481,0.023882
482,0.023799
483,0.023738
484,0.023667
485,0.023608
486,0.023559
487,0.02348
488,0.023399
489,0.02333
490,0.023181
491,0.022995
492,0.022839
493,0.022727
494,0.022548
495,0.02243
496,0.02234
497,0.022256
498,0.02218
499,0.022112
500,0.022025
501,0.021948
502,0.021913
503,0.021858
504,0.02179
505,0.021744
506,0.021711
507,0.02166
