# Subaru SuprimeCam IA907 - 0338
   8750   0.002328000068664551 
   8760   0.004668999910354615 
   8770   0.008082000017166137 
   8780   0.013796000480651856 
   8790   0.02546799898147583  
   8800   0.043619999885559084 
   8810   0.07296599864959717  
   8820   0.1174429988861084   
   8830   0.17613500595092774  
   8840   0.2504490089416504   
   8850   0.33071800231933596  
   8860   0.41371200561523436  
   8870   0.49461299896240235  
   8880   0.5746620178222657   
   8890   0.6524140167236329   
   8900   0.7197419738769532   
   8910   0.767667007446289    
   8920   0.7975129699707031   
   8930   0.8112110137939453   
   8940   0.8172799682617188   
   8950   0.8189640045166016   
   8960   0.8150740051269532   
   8970   0.8123870086669922   
   8980   0.8009909820556641   
   8990   0.7899440002441406   
   9000   0.7761859893798828   
   9010   0.7614109802246094   
   9020   0.7495230102539062   
   9030   0.7388610076904297   
   9040   0.7286199951171874   
   9050   0.7237159729003906   
   9060   0.7197969818115234   
   9070   0.7206099700927734   
   9080   0.7237640380859375   
   9090   0.7318360137939454   
   9100   0.7399710083007812   
   9110   0.7509300231933593   
   9120   0.7627079772949219   
   9130   0.7737059783935547   
   9140   0.7845559692382813   
   9150   0.7939420318603516   
   9160   0.8003589630126953   
   9170   0.805885009765625    
   9180   0.8109459686279297   
   9190   0.8134960174560547   
   9200   0.8143730163574219   
   9210   0.8089330291748047   
   9220   0.7930609893798828   
   9230   0.7621890258789062   
   9240   0.7154389953613282   
   9250   0.6545480346679687   
   9260   0.5854290008544922   
   9270   0.5129140090942382   
   9280   0.4390729904174805   
   9290   0.3577370071411133   
   9300   0.2736529922485352   
   9310   0.19309900283813478  
   9320   0.12840499877929687  
   9330   0.08214400291442871  
   9340   0.0522569990158081   
   9350   0.03318399906158447  
   9360   0.021308999061584472 
   9370   0.013797999620437621 
   9380   0.00944100022315979  
   9390   0.006478999853134155 
   9400   0.004341999888420105 
   9410   0.0031610000133514404
   9420   0.0021870000660419464
   9430   0.001671999990940094 
   9440   9.510000050067901E-4 
   9450   7.580000162124633E-4 
   9460   3.7000000476837156E-4
   9470   2.979999966919422E-4 
   9480   1.640000008046627E-4 
